p_initial,p_final,e_loss,x_sigma,dir_sigma,e_sigma
19.7697,19.6044,0.165294,2.63271,0.001757,0.00940199
19.9067,19.7413,0.165419,2.61452,0.00174485,0.00940296
20.0447,19.8792,0.165544,2.59645,0.0017328,0.00940392
20.1837,20.018,0.16567,2.57851,0.00172082,0.00940488
20.3236,20.1578,0.165796,2.56069,0.00170893,0.00940583
20.4644,20.2985,0.165923,2.543,0.00169712,0.00940677
20.6063,20.4402,0.16605,2.52543,0.0016854,0.00940771
20.7491,20.583,0.166177,2.50798,0.00167375,0.00940864
20.893,20.7267,0.166305,2.49065,0.00166219,0.00940957
21.0378,20.8713,0.166433,2.47345,0.0016507,0.00941049
21.1836,21.017,0.166562,2.45636,0.0016393,0.0094114
21.3304,21.1638,0.166692,2.43939,0.00162797,0.00941231
21.4783,21.3115,0.166822,2.42254,0.00161672,0.00941322
21.6272,21.4602,0.166952,2.4058,0.00160555,0.00941411
21.7771,21.61,0.167083,2.38918,0.00159446,0.009415
21.928,21.7608,0.167214,2.37268,0.00158345,0.00941589
22.08,21.9127,0.167346,2.35629,0.00157251,0.00941677
22.2331,22.0656,0.167478,2.34001,0.00156164,0.00941764
22.3872,22.2196,0.167611,2.32385,0.00155086,0.00941851
22.5424,22.3746,0.167744,2.3078,0.00154014,0.00941938
22.6986,22.5308,0.167878,2.29186,0.0015295,0.00942024
22.856,22.688,0.168013,2.27603,0.00151894,0.00942109
23.0144,22.8463,0.168147,2.26031,0.00150845,0.00942193
23.1739,23.0057,0.168283,2.2447,0.00149803,0.00942277
23.3346,23.1662,0.168419,2.22919,0.00148768,0.00942361
23.4963,23.3278,0.168555,2.2138,0.00147741,0.00942444
23.6592,23.4905,0.168692,2.19851,0.0014672,0.00942526
23.8232,23.6544,0.16883,2.18333,0.00145707,0.00942608
23.9883,23.8194,0.168968,2.16825,0.00144701,0.0094269
24.1546,23.9855,0.169106,2.15327,0.00143701,0.00942771
24.322,24.1528,0.169246,2.1384,0.00142709,0.00942851
24.4906,24.3212,0.169385,2.12364,0.00141723,0.00942931
24.6604,24.4909,0.169526,2.10897,0.00140745,0.00943011
24.8313,24.6617,0.169667,2.09441,0.00139773,0.00943089
25.0035,24.8336,0.169808,2.07995,0.00138808,0.00943168
25.1768,25.0068,0.16995,2.06559,0.00137849,0.00943246
25.3513,25.1812,0.170093,2.05132,0.00136897,0.00943323
25.527,25.3568,0.170236,2.03716,0.00135952,0.009434
25.704,25.5336,0.17038,2.02309,0.00135013,0.00943476
25.8821,25.7116,0.170524,2.00913,0.00134081,0.00943552
26.0615,25.8909,0.170669,1.99526,0.00133155,0.00943628
26.2422,26.0714,0.170815,1.98148,0.00132236,0.00943702
26.4241,26.2531,0.170961,1.9678,0.00131323,0.00943777
26.6073,26.4361,0.171108,1.95421,0.00130416,0.00943851
26.7917,26.6204,0.171255,1.94072,0.00129516,0.00943924
26.9774,26.806,0.171403,1.92733,0.00128621,0.00943997
27.1644,26.9928,0.171552,1.91402,0.00127733,0.0094407
27.3527,27.181,0.171701,1.90081,0.00126852,0.00944142
27.5423,27.3704,0.171851,1.88769,0.00125976,0.00944213
27.7332,27.5612,0.172002,1.87465,0.00125106,0.00944285
27.9254,27.7533,0.172153,1.86171,0.00124243,0.00944355
28.119,27.9467,0.172305,1.84886,0.00123385,0.00944425
28.3139,28.1415,0.172458,1.8361,0.00122533,0.00944495
28.5102,28.3376,0.172611,1.82343,0.00121687,0.00944564
28.7078,28.535,0.172765,1.81084,0.00120847,0.00944633
28.9068,28.7339,0.17292,1.79834,0.00120013,0.00944702
29.1072,28.9341,0.173075,1.78593,0.00119185,0.0094477
29.3089,29.1357,0.173231,1.7736,0.00118362,0.00944837
29.5121,29.3387,0.173388,1.76136,0.00117545,0.00944905
29.7167,29.5431,0.173545,1.74921,0.00116734,0.00944971
29.9226,29.7489,0.173703,1.73713,0.00115928,0.00945037
30.1301,29.9562,0.173862,1.72514,0.00115128,0.00945103
30.3389,30.1649,0.174021,1.71324,0.00114333,0.00945168
30.5492,30.375,0.174182,1.70141,0.00113544,0.00945233
30.761,30.5866,0.174342,1.68967,0.00112761,0.00945298
30.9742,30.7997,0.174504,1.67801,0.00111982,0.00945362
31.1889,31.0142,0.174667,1.66643,0.0011121,0.00945426
31.4051,31.2303,0.17483,1.65493,0.00110442,0.00945489
31.6228,31.4478,0.174994,1.64351,0.0010968,0.00945552
31.842,31.6668,0.175158,1.63217,0.00108923,0.00945614
32.0627,31.8874,0.175324,1.62091,0.00108171,0.00945676
32.2849,32.1095,0.17549,1.60972,0.00107425,0.00945738
32.5087,32.3331,0.175657,1.59861,0.00106684,0.00945799
32.7341,32.5582,0.175825,1.58758,0.00105947,0.0094586
32.961,32.785,0.175993,1.57663,0.00105216,0.00945921
33.1894,33.0133,0.176163,1.56575,0.0010449,0.00945981
33.4195,33.2432,0.176333,1.55495,0.00103769,0.00946041
33.6512,33.4747,0.176504,1.54422,0.00103053,0.009461
33.8844,33.7077,0.176676,1.53356,0.00102342,0.00946159
34.1193,33.9424,0.176848,1.52298,0.00101636,0.00946217
34.3558,34.1788,0.177022,1.51247,0.00100935,0.00946276
34.5939,34.4167,0.177196,1.50204,0.00100238,0.00946333
34.8337,34.6564,0.177371,1.49168,0.000995467,0.00946391
35.0752,34.8976,0.177547,1.48138,0.000988599,0.00946448
35.3183,35.1406,0.177724,1.47116,0.000981778,0.00946504
35.5631,35.3852,0.177901,1.46101,0.000975005,0.00946561
35.8096,35.6316,0.17808,1.45094,0.000968278,0.00946617
36.0579,35.8796,0.178259,1.44093,0.000961598,0.00946672
36.3078,36.1294,0.178439,1.43098,0.000954963,0.00946728
36.5595,36.3809,0.178621,1.42111,0.000948375,0.00946782
36.8129,36.6341,0.178803,1.41131,0.000941832,0.00946837
37.0681,36.8891,0.178985,1.40157,0.000935335,0.00946891
37.325,37.1458,0.179169,1.39191,0.000928883,0.00946945
37.5837,37.4044,0.179354,1.3823,0.000922475,0.00946998
37.8443,37.6647,0.17954,1.37277,0.000916111,0.00947051
38.1066,37.9269,0.179726,1.3633,0.000909792,0.00947104
38.3707,38.1908,0.179914,1.3539,0.000903516,0.00947157
38.6367,38.4566,0.180102,1.34456,0.000897283,0.00947209
38.9045,38.7242,0.180292,1.33528,0.000891093,0.0094726
39.1742,38.9937,0.180482,1.32607,0.000884947,0.00947312
39.4457,39.2651,0.180673,1.31692,0.000878843,0.00947363
39.7192,39.5383,0.180866,1.30784,0.00087278,0.00947414
39.9945,39.8134,0.181059,1.29882,0.00086676,0.00947464
40.2717,40.0904,0.181253,1.28986,0.000860782,0.00947514
40.5509,40.3694,0.181448,1.28097,0.000854845,0.00947564
40.8319,40.6503,0.181645,1.27213,0.000848948,0.00947613
41.115,40.9331,0.181842,1.26336,0.000843093,0.00947662
41.4,41.2179,0.18204,1.25464,0.000837278,0.00947711
41.6869,41.5047,0.182239,1.24599,0.000831503,0.0094776
41.9759,41.7935,0.18244,1.2374,0.000825768,0.00947808
42.2669,42.0842,0.182641,1.22886,0.000820073,0.00947856
42.5598,42.377,0.182843,1.22039,0.000814417,0.00947903
42.8549,42.6718,0.183047,1.21197,0.0008088,0.00947951
43.1519,42.9687,0.183251,1.20361,0.000803222,0.00947998
43.451,43.2676,0.183457,1.19531,0.000797682,0.00948044
43.7522,43.5685,0.183664,1.18707,0.000792181,0.00948091
44.0555,43.8716,0.183871,1.17888,0.000786718,0.00948137
44.3609,44.1768,0.18408,1.17075,0.000781292,0.00948183
44.6684,44.4841,0.18429,1.16268,0.000775904,0.00948228
44.978,44.7935,0.184501,1.15466,0.000770553,0.00948273
45.2898,45.105,0.184713,1.1467,0.00076524,0.00948318
45.6037,45.4188,0.184927,1.13879,0.000759962,0.00948362
45.9198,45.7347,0.185141,1.13094,0.000754722,0.00948406
46.2381,46.0527,0.185357,1.12314,0.000749517,0.00948451
46.5586,46.373,0.185574,1.1154,0.000744349,0.00948494
46.8813,46.6955,0.185792,1.1077,0.000739216,0.00948538
47.2063,47.0203,0.186011,1.10007,0.000734119,0.00948581
47.5335,47.3473,0.186231,1.09248,0.000729056,0.00948623
47.863,47.6766,0.186452,1.08495,0.000724029,0.00948666
48.1948,48.0081,0.186675,1.07747,0.000719037,0.00948708
48.5289,48.342,0.186899,1.07004,0.000714079,0.00948751
48.8652,48.6781,0.187124,1.06266,0.000709155,0.00948792
49.204,49.0166,0.18735,1.05533,0.000704265,0.00948834
49.545,49.3574,0.187578,1.04806,0.000699409,0.00948875
49.8884,49.7006,0.187807,1.04083,0.000694586,0.00948916
50.2343,50.0462,0.188037,1.03365,0.000689797,0.00948956
50.5825,50.3942,0.188268,1.02653,0.000685041,0.00948997
50.9331,50.7446,0.188501,1.01945,0.000680318,0.00949037
51.2861,51.0974,0.188735,1.01242,0.000675627,0.00949077
51.6416,51.4527,0.18897,1.00544,0.000670969,0.00949116
51.9996,51.8104,0.189206,0.99851,0.000666343,0.00949156
52.36,52.1706,0.189444,0.991625,0.000661749,0.00949195
52.723,52.5333,0.189683,0.984789,0.000657187,0.00949234
53.0884,52.8985,0.189924,0.978,0.000652656,0.00949272
53.4564,53.2663,0.190166,0.971257,0.000648156,0.00949311
53.827,53.6366,0.190409,0.964561,0.000643687,0.00949349
54.2001,54.0094,0.190653,0.957912,0.00063925,0.00949387
54.5758,54.3849,0.190899,0.951308,0.000634843,0.00949424
54.9541,54.7629,0.191146,0.94475,0.000630466,0.00949462
55.335,55.1436,0.191395,0.938237,0.00062612,0.00949499
55.7186,55.5269,0.191645,0.931769,0.000621803,0.00949536
56.1048,55.9129,0.191897,0.925345,0.000617517,0.00949573
56.4937,56.3015,0.19215,0.918966,0.00061326,0.00949609
56.8853,56.6929,0.192404,0.912632,0.000609032,0.00949645
57.2796,57.0869,0.19266,0.90634,0.000604833,0.00949681
57.6766,57.4837,0.192917,0.900093,0.000600664,0.00949717
58.0764,57.8833,0.193176,0.893888,0.000596523,0.00949753
58.479,58.2856,0.193436,0.887726,0.000592411,0.00949788
58.8844,58.6907,0.193698,0.881607,0.000588327,0.00949823
59.2925,59.0986,0.193961,0.87553,0.000584272,0.00949858
59.7035,59.5093,0.194226,0.869495,0.000580244,0.00949892
60.1174,59.9229,0.194492,0.863501,0.000576244,0.00949927
60.5341,60.3393,0.19476,0.857549,0.000572272,0.00949961
60.9537,60.7587,0.19503,0.851638,0.000568328,0.00949995
61.3762,61.1809,0.195301,0.845768,0.00056441,0.00950029
61.8016,61.6061,0.195573,0.839938,0.00056052,0.00950062
62.23,62.0342,0.195847,0.834149,0.000556656,0.00950095
62.6614,62.4653,0.196123,0.828399,0.000552819,0.00950129
63.0957,62.8993,0.1964,0.822689,0.000549008,0.00950162
63.5331,63.3364,0.196679,0.817019,0.000545224,0.00950194
63.9735,63.7765,0.19696,0.811387,0.000541466,0.00950226
64.4169,64.2197,0.197242,0.805795,0.000537734,0.00950259
64.8634,64.6659,0.197526,0.800241,0.000534028,0.00950291
65.3131,65.1152,0.197812,0.794726,0.000530347,0.00950323
65.7658,65.5677,0.198099,0.789248,0.000526692,0.00950354
66.2217,66.0233,0.198388,0.783808,0.000523061,0.00950386
66.6807,66.482,0.198678,0.778406,0.000519456,0.00950417
67.1429,66.9439,0.198971,0.773041,0.000515876,0.00950448
67.6083,67.409,0.199265,0.767714,0.00051232,0.00950479
68.0769,67.8774,0.199561,0.762423,0.000508789,0.0095051
68.5488,68.349,0.199859,0.757168,0.000505283,0.0095054
69.024,68.8238,0.200158,0.75195,0.0005018,0.0095057
69.5024,69.302,0.200459,0.746767,0.000498342,0.009506
69.9842,69.7834,0.200762,0.741621,0.000494907,0.0095063
70.4693,70.2682,0.201067,0.73651,0.000491497,0.0095066
70.9578,70.7564,0.201374,0.731434,0.000488109,0.0095069
71.4496,71.248,0.201682,0.726393,0.000484745,0.00950719
71.9449,71.7429,0.201993,0.721387,0.000481405,0.00950748
72.4436,72.2413,0.202305,0.716416,0.000478087,0.00950777
72.9458,72.7431,0.202619,0.711479,0.000474792,0.00950806
73.4514,73.2485,0.202935,0.706575,0.00047152,0.00950834
73.9605,73.7573,0.203253,0.701706,0.00046827,0.00950863
74.4732,74.2696,0.203573,0.69687,0.000465043,0.00950891
74.9894,74.7855,0.203895,0.692068,0.000461839,0.00950919
75.5092,75.305,0.204218,0.687299,0.000458656,0.00950947
76.0326,75.8281,0.204544,0.682562,0.000455495,0.00950975
76.5597,76.3548,0.204872,0.677859,0.000452356,0.00951003
77.0903,76.8851,0.205202,0.673188,0.000449239,0.0095103
77.6247,77.4192,0.205533,0.668549,0.000446143,0.00951058
78.1628,77.9569,0.205867,0.663942,0.000443069,0.00951085
78.7046,78.4984,0.206203,0.659367,0.000440015,0.00951112
79.2501,79.0436,0.206541,0.654823,0.000436983,0.00951138
79.7995,79.5926,0.206881,0.650311,0.000433972,0.00951165
80.3526,80.1454,0.207223,0.645829,0.000430981,0.00951192
80.9096,80.702,0.207567,0.641379,0.000428012,0.00951218
81.4704,81.2625,0.207914,0.63696,0.000425062,0.00951244
82.0352,81.8269,0.208262,0.63257,0.000422133,0.0095127
82.6038,82.3952,0.208613,0.628212,0.000419224,0.00951296
83.1764,82.9674,0.208966,0.623883,0.000416336,0.00951322
83.7529,83.5436,0.209321,0.619584,0.000413467,0.00951347
84.3335,84.1238,0.209678,0.615315,0.000410618,0.00951373
84.918,84.708,0.210037,0.611075,0.000407788,0.00951398
85.5067,85.2963,0.210399,0.606864,0.000404978,0.00951423
86.0994,85.8886,0.210763,0.602683,0.000402188,0.00951448
86.6962,86.4851,0.211129,0.59853,0.000399417,0.00951473
87.2971,87.0856,0.211498,0.594406,0.000396664,0.00951498
87.9023,87.6904,0.211869,0.590311,0.000393931,0.00951522
88.5116,88.2993,0.212242,0.586243,0.000391217,0.00951547
89.1251,88.9125,0.212617,0.582204,0.000388521,0.00951571
89.7429,89.5299,0.212995,0.578193,0.000385844,0.00951595
90.3649,90.1516,0.213375,0.574209,0.000383186,0.00951619
90.9913,90.7776,0.213758,0.570252,0.000380546,0.00951643
91.622,91.4079,0.214143,0.566323,0.000377924,0.00951667
92.2571,92.0426,0.214531,0.562421,0.00037532,0.00951691
92.8966,92.6817,0.214921,0.558546,0.000372734,0.00951714
93.5406,93.3253,0.215313,0.554698,0.000370166,0.00951738
94.189,93.9733,0.215708,0.550876,0.000367615,0.00951761
94.8418,94.6257,0.216105,0.547081,0.000365082,0.00951784
95.4993,95.2828,0.216505,0.543312,0.000362567,0.00951808
96.1612,95.9443,0.216908,0.539568,0.000360069,0.00951831
96.8278,96.6105,0.217313,0.535851,0.000357588,0.00951853
97.499,97.2812,0.217721,0.532159,0.000355124,0.00951876
98.1748,97.9567,0.218131,0.528493,0.000352678,0.00951899
98.8553,98.6368,0.218544,0.524852,0.000350248,0.00951921
99.5405,99.3216,0.21896,0.521236,0.000347835,0.00951944
100.231,100.011,0.219378,0.517645,0.000345438,0.00951966
100.925,100.705,0.219799,0.514078,0.000343058,0.00951988
101.625,101.405,0.220222,0.510537,0.000340695,0.00952011
102.329,102.109,0.220649,0.507019,0.000338348,0.00952033
103.039,102.818,0.221078,0.503526,0.000336017,0.00952055
103.753,103.531,0.22151,0.500057,0.000333702,0.00952076
104.472,104.25,0.221944,0.496612,0.000331403,0.00952098
105.196,104.974,0.222382,0.493191,0.00032912,0.0095212
105.925,105.703,0.222822,0.489793,0.000326852,0.00952142
106.66,106.436,0.223265,0.486419,0.0003246,0.00952163
107.399,107.175,0.223711,0.483068,0.000322364,0.00952185
108.143,107.919,0.22416,0.47974,0.000320143,0.00952206
108.893,108.668,0.224612,0.476435,0.000317938,0.00952227
109.648,109.423,0.225067,0.473153,0.000315747,0.00952249
110.408,110.182,0.225525,0.469893,0.000313572,0.0095227
111.173,110.947,0.225985,0.466656,0.000311412,0.00952291
111.944,111.717,0.226449,0.463442,0.000309267,0.00952312
112.72,112.493,0.226916,0.460249,0.000307136,0.00952333
113.501,113.274,0.227386,0.457078,0.00030502,0.00952353
114.288,114.06,0.227859,0.45393,0.000302919,0.00952374
115.08,114.852,0.228335,0.450803,0.000300832,0.00952395
115.878,115.649,0.228814,0.447697,0.00029876,0.00952416
116.681,116.452,0.229296,0.444613,0.000296702,0.00952437
117.49,117.26,0.229782,0.44155,0.000294658,0.00952457
118.304,118.074,0.23027,0.438509,0.000292628,0.00952478
119.124,118.893,0.230762,0.435488,0.000290612,0.00952498
119.95,119.719,0.231257,0.432488,0.00028861,0.00952519
120.781,120.55,0.231756,0.429509,0.000286622,0.00952539
121.619,121.386,0.232257,0.42655,0.000284648,0.0095256
122.462,122.229,0.232762,0.423612,0.000282687,0.0095258
123.31,123.077,0.233271,0.420694,0.00028074,0.009526
124.165,123.931,0.233782,0.417796,0.000278806,0.00952621
125.026,124.792,0.234297,0.414918,0.000276885,0.00952641
125.893,125.658,0.234816,0.41206,0.000274978,0.00952662
126.765,126.53,0.235338,0.409221,0.000273084,0.00952682
127.644,127.408,0.235863,0.406403,0.000271203,0.00952702
128.529,128.292,0.236392,0.403603,0.000269334,0.00952723
129.42,129.183,0.236925,0.400823,0.000267479,0.00952743
130.317,130.079,0.237461,0.398062,0.000265637,0.00952763
131.22,130.982,0.238001,0.39532,0.000263807,0.00952783
132.13,131.891,0.238544,0.392597,0.00026199,0.00952804
133.045,132.806,0.239091,0.389893,0.000260185,0.00952824
133.968,133.728,0.239641,0.387207,0.000258393,0.00952844
134.896,134.656,0.240195,0.38454,0.000256613,0.00952865
135.831,135.591,0.240753,0.381891,0.000254845,0.00952885
136.773,136.532,0.241315,0.379261,0.00025309,0.00952905
137.721,137.479,0.241881,0.376648,0.000251347,0.00952926
138.676,138.433,0.24245,0.374054,0.000249615,0.00952946
139.637,139.394,0.243023,0.371478,0.000247896,0.00952967
140.605,140.361,0.2436,0.368919,0.000246188,0.00952988
141.579,141.335,0.244181,0.366378,0.000244493,0.00953008
142.561,142.316,0.244766,0.363854,0.000242809,0.00953029
143.549,143.304,0.245354,0.361348,0.000241136,0.0095305
144.544,144.298,0.245947,0.358859,0.000239475,0.0095307
145.546,145.299,0.246544,0.356387,0.000237826,0.00953091
146.555,146.308,0.247144,0.353933,0.000236188,0.00953112
147.571,147.323,0.247749,0.351495,0.000234561,0.00953133
148.594,148.345,0.248358,0.349074,0.000232945,0.00953155
149.624,149.375,0.248971,0.34667,0.000231341,0.00953176
150.661,150.411,0.249589,0.344282,0.000229747,0.00953197
151.705,151.455,0.25021,0.341911,0.000228165,0.00953219
152.757,152.506,0.250836,0.339556,0.000226593,0.0095324
153.815,153.564,0.251466,0.337217,0.000225033,0.00953262
154.882,154.63,0.2521,0.334894,0.000223483,0.00953284
155.955,155.703,0.252738,0.332588,0.000221944,0.00953306
157.036,156.783,0.253381,0.330297,0.000220415,0.00953328
158.125,157.871,0.254029,0.328022,0.000218897,0.0095335
159.221,158.966,0.254681,0.325763,0.000217389,0.00953373
160.325,160.069,0.255337,0.323519,0.000215892,0.00953395
161.436,161.18,0.255997,0.321291,0.000214405,0.00953418
162.555,162.298,0.256663,0.319078,0.000212928,0.00953441
163.682,163.424,0.257333,0.316881,0.000211462,0.00953464
164.816,164.558,0.258007,0.314698,0.000210005,0.00953487
165.959,165.7,0.258686,0.312531,0.000208559,0.00953511
167.109,166.85,0.25937,0.310378,0.000207122,0.00953534
168.267,168.007,0.260058,0.30824,0.000205696,0.00953559
169.434,169.173,0.260751,0.306118,0.000204279,0.00953583
170.608,170.347,0.261449,0.304009,0.000202872,0.00953607
171.791,171.529,0.262152,0.301915,0.000201475,0.00953632
172.982,172.719,0.26286,0.299836,0.000200087,0.00953657
174.181,173.917,0.263572,0.297771,0.000198709,0.00953682
175.388,175.124,0.26429,0.29572,0.000197341,0.00953708
176.604,176.339,0.265012,0.293684,0.000195982,0.00953733
177.828,177.562,0.26574,0.291661,0.000194632,0.00953759
179.061,178.794,0.266472,0.289652,0.000193291,0.00953786
180.302,180.035,0.26721,0.287658,0.00019196,0.00953813
181.552,181.284,0.267952,0.285676,0.000190638,0.0095384
182.81,182.541,0.2687,0.283709,0.000189325,0.00953867
184.077,183.808,0.269453,0.281755,0.000188021,0.00953895
185.353,185.083,0.270212,0.279815,0.000186726,0.00953923
186.638,186.367,0.270975,0.277888,0.00018544,0.00953952
187.932,187.66,0.271744,0.275974,0.000184163,0.00953981
189.234,188.962,0.272518,0.274073,0.000182895,0.0095401
190.546,190.273,0.273298,0.272186,0.000181635,0.0095404
191.867,191.593,0.274083,0.270311,0.000180385,0.0095407
193.197,192.922,0.274874,0.26845,0.000179142,0.00954101
194.536,194.26,0.27567,0.266601,0.000177909,0.00954132
195.884,195.608,0.276471,0.264765,0.000176683,0.00954164
197.242,196.965,0.277279,0.262941,0.000175466,0.00954196
198.609,198.331,0.278092,0.261131,0.000174258,0.00954229
199.986,199.707,0.27891,0.259332,0.000173058,0.00954262
201.372,201.093,0.279735,0.257546,0.000171866,0.00954296
202.768,202.488,0.280565,0.255773,0.000170683,0.00954331
204.174,203.892,0.281401,0.254011,0.000169507,0.00954366
205.589,205.307,0.282243,0.252262,0.00016834,0.00954401
207.014,206.731,0.283091,0.250525,0.00016718,0.00954438
208.449,208.165,0.283944,0.248799,0.000166029,0.00954475
209.894,209.609,0.284804,0.247086,0.000164886,0.00954512
211.349,211.063,0.28567,0.245384,0.00016375,0.00954551
212.814,212.527,0.286542,0.243695,0.000162623,0.0095459
214.289,214.002,0.28742,0.242016,0.000161503,0.0095463
215.774,215.486,0.288305,0.24035,0.00016039,0.0095467
217.27,216.981,0.289195,0.238694,0.000159286,0.00954712
218.776,218.486,0.290092,0.237051,0.000158189,0.00954754
220.293,220.002,0.290995,0.235418,0.0001571,0.00954797
221.82,221.528,0.291905,0.233797,0.000156018,0.00954841
223.357,223.064,0.292821,0.232187,0.000154943,0.00954886
224.905,224.612,0.293744,0.230588,0.000153876,0.00954931
226.464,226.17,0.294673,0.229,0.000152817,0.00954978
228.034,227.739,0.295608,0.227423,0.000151764,0.00955026
229.615,229.318,0.296551,0.225857,0.000150719,0.00955074
231.206,230.909,0.2975,0.224302,0.000149681,0.00955124
232.809,232.511,0.298456,0.222757,0.00014865,0.00955175
234.423,234.123,0.299418,0.221223,0.000147627,0.00955227
236.048,235.747,0.300388,0.2197,0.00014661,0.0095528
237.684,237.383,0.301364,0.218187,0.000145601,0.00955334
239.332,239.029,0.302347,0.216684,0.000144598,0.00955389
240.991,240.687,0.303338,0.215192,0.000143602,0.00955446
242.661,242.357,0.304335,0.21371,0.000142613,0.00955504
244.343,244.038,0.30534,0.212239,0.000141631,0.00955563
246.037,245.73,0.306351,0.210777,0.000140656,0.00955624
247.742,247.435,0.30737,0.209326,0.000139687,0.00955686
249.459,249.151,0.308396,0.207884,0.000138725,0.00955749
251.189,250.879,0.30943,0.206453,0.00013777,0.00955814
252.93,252.619,0.310471,0.205031,0.000136821,0.0095588
254.683,254.372,0.311519,0.203619,0.000135879,0.00955948
256.448,256.136,0.312575,0.202217,0.000134944,0.00956018
258.226,257.912,0.313639,0.200825,0.000134014,0.00956089
260.016,259.701,0.31471,0.199442,0.000133091,0.00956162
261.818,261.503,0.315788,0.198068,0.000132175,0.00956237
263.633,263.316,0.316875,0.196704,0.000131265,0.00956313
265.461,265.143,0.317969,0.19535,0.000130361,0.00956392
267.301,266.982,0.319072,0.194005,0.000129463,0.00956472
269.153,268.833,0.320182,0.192669,0.000128572,0.00956554
271.019,270.698,0.3213,0.191342,0.000127686,0.00956638
272.898,272.575,0.322426,0.190024,0.000126807,0.00956725
274.789,274.466,0.32356,0.188716,0.000125934,0.00956813
276.694,276.369,0.324703,0.187416,0.000125067,0.00956904
278.612,278.286,0.325854,0.186126,0.000124206,0.00956997
280.543,280.216,0.327013,0.184844,0.00012335,0.00957092
282.488,282.16,0.32818,0.183571,0.000122501,0.0095719
284.446,284.117,0.329356,0.182307,0.000121657,0.0095729
286.418,286.087,0.33054,0.181052,0.00012082,0.00957393
288.403,288.071,0.331733,0.179805,0.000119988,0.00957498
290.402,290.069,0.332934,0.178567,0.000119161,0.00957606
292.415,292.081,0.334145,0.177338,0.000118341,0.00957717
294.442,294.107,0.335363,0.176117,0.000117526,0.0095783
296.483,296.147,0.336591,0.174904,0.000116717,0.00957947
298.538,298.2,0.337828,0.173699,0.000115913,0.00958066
300.608,300.269,0.339073,0.172503,0.000115115,0.00958189
302.691,302.351,0.340328,0.171316,0.000114322,0.00958315
304.789,304.448,0.341592,0.170136,0.000113535,0.00958444
306.902,306.559,0.342865,0.168964,0.000112753,0.00958576
309.03,308.685,0.344147,0.167801,0.000111977,0.00958712
311.172,310.826,0.345438,0.166646,0.000111206,0.00958852
313.329,312.982,0.346739,0.165498,0.00011044,0.00958995
315.5,315.152,0.348049,0.164359,0.00010968,0.00959141
317.687,317.338,0.349369,0.163227,0.000108924,0.00959292
319.89,319.539,0.350698,0.162103,0.000108174,0.00959447
322.107,321.755,0.352038,0.160987,0.00010743,0.00959605
324.34,323.986,0.353386,0.159878,0.00010669,0.00959768
326.588,326.233,0.354745,0.158777,0.000105955,0.00959936
328.852,328.496,0.356113,0.157684,0.000105226,0.00960107
331.131,330.774,0.357492,0.156598,0.000104501,0.00960283
333.426,333.068,0.35888,0.15552,0.000103782,0.00960464
335.738,335.377,0.360279,0.154449,0.000103067,0.0096065
338.065,337.703,0.361688,0.153386,0.000102357,0.00960841
340.408,340.045,0.363107,0.15233,0.000101652,0.00961036
342.768,342.403,0.364536,0.151281,0.000100953,0.00961237
345.144,344.778,0.365976,0.150239,0.000100257,0.00961444
347.536,347.169,0.367427,0.149205,9.95671e-05,0.00961656
349.945,349.576,0.368887,0.148177,9.88815e-05,0.00961873
352.371,352.001,0.370359,0.147157,9.82006e-05,0.00962097
354.813,354.442,0.371841,0.146144,9.75245e-05,0.00962326
357.273,356.9,0.373335,0.145137,9.6853e-05,0.00962561
359.749,359.374,0.374839,0.144138,9.61861e-05,0.00962803
362.243,361.867,0.376354,0.143146,9.55238e-05,0.00963052
364.754,364.376,0.37788,0.14216,9.48661e-05,0.00963307
367.282,366.903,0.379417,0.141181,9.42129e-05,0.00963569
369.828,369.447,0.380966,0.140209,9.35642e-05,0.00963838
372.392,372.009,0.382526,0.139244,9.292e-05,0.00964114
374.973,374.589,0.384097,0.138285,9.22802e-05,0.00964398
377.572,377.187,0.38568,0.137333,9.16448e-05,0.0096469
380.189,379.802,0.387275,0.136387,9.10138e-05,0.00964989
382.825,382.436,0.388881,0.135448,9.03871e-05,0.00965296
385.478,385.088,0.390498,0.134516,8.97647e-05,0.00965612
388.15,387.758,0.392128,0.133589,8.91467e-05,0.00965936
390.841,390.447,0.39377,0.13267,8.85329e-05,0.0096627
393.55,393.155,0.395423,0.131756,8.79233e-05,0.00966612
396.278,395.881,0.397089,0.130849,8.73179e-05,0.00966963
399.025,398.626,0.398767,0.129948,8.67167e-05,0.00967324
401.791,401.39,0.400457,0.129053,8.61196e-05,0.00967695
404.576,404.174,0.40216,0.128165,8.55267e-05,0.00968076
407.38,406.976,0.403875,0.127282,8.49378e-05,0.00968467
410.204,409.799,0.405603,0.126406,8.4353e-05,0.00968869
413.048,412.64,0.407343,0.125535,8.37722e-05,0.00969282
415.911,415.502,0.409096,0.124671,8.31954e-05,0.00969705
418.794,418.383,0.410862,0.123813,8.26226e-05,0.00970141
421.697,421.284,0.412641,0.12296,8.20537e-05,0.00970588
424.62,424.205,0.414433,0.122114,8.14887e-05,0.00971047
427.563,427.147,0.416238,0.121273,8.09276e-05,0.00971519
430.527,430.109,0.418057,0.120438,8.03704e-05,0.00972004
433.511,433.091,0.419888,0.119609,7.98171e-05,0.00972502
436.516,436.094,0.421733,0.118785,7.92675e-05,0.00973013
