p_initial,p_final,e_loss,x_sigma,dir_sigma,e_sigma
1.29122,1.0457,0.24451,50.0171,0.033897,0.0108128
1.30017,1.05422,0.244955,49.639,0.0336352,0.0108383
1.30918,1.06305,0.245151,49.2636,0.0333752,0.0108689
1.31826,1.07203,0.245262,48.8914,0.0331175,0.010901
1.32739,1.08107,0.245372,48.5222,0.0328619,0.010933
1.3366,1.09017,0.245484,48.1562,0.0326087,0.0109648
1.34586,1.09934,0.245595,47.7932,0.0323576,0.0109965
1.35519,1.10857,0.245707,47.4332,0.0321087,0.0110279
1.36458,1.11787,0.245819,47.0762,0.0318619,0.0110592
1.37404,1.12723,0.245931,46.7221,0.0316172,0.0110904
1.38357,1.13665,0.246044,46.371,0.0313746,0.0111213
1.39316,1.14614,0.246157,46.0228,0.0311342,0.0111521
1.40281,1.1557,0.24627,45.6774,0.0308958,0.0111828
1.41254,1.16532,0.246384,45.3349,0.0306594,0.0112132
1.42233,1.17501,0.246497,44.9951,0.030425,0.0112435
1.43219,1.18477,0.246611,44.6582,0.0301926,0.0112736
1.44212,1.19459,0.246726,44.324,0.0299622,0.0113036
1.45211,1.20448,0.24684,43.9926,0.0297337,0.0113334
1.46218,1.21445,0.246955,43.6638,0.0295071,0.0113631
1.47231,1.22448,0.24707,43.3377,0.0292825,0.0113925
1.48252,1.23458,0.247186,43.0143,0.0290598,0.0114219
1.49279,1.24475,0.247301,42.6935,0.0288389,0.011451
1.50314,1.25499,0.247417,42.3753,0.0286199,0.01148
1.51356,1.26531,0.247533,42.0597,0.0284027,0.0115089
1.52405,1.27569,0.247649,41.7466,0.0281874,0.0115376
1.53462,1.28615,0.247765,41.4361,0.0279738,0.0115661
1.54525,1.29668,0.247882,41.1281,0.027762,0.0115945
1.55597,1.30729,0.247999,40.8225,0.027552,0.0116227
1.56675,1.31797,0.248116,40.5194,0.0273438,0.0116508
1.57761,1.32872,0.248233,40.2188,0.0271372,0.0116787
1.58855,1.33955,0.248351,39.9205,0.0269324,0.0117065
1.59956,1.35045,0.248468,39.6247,0.0267293,0.0117341
1.61065,1.36143,0.248586,39.3312,0.0265278,0.0117616
1.62181,1.37248,0.248704,39.04,0.026328,0.0117889
1.63305,1.38362,0.248822,38.7512,0.0261299,0.0118161
1.64437,1.39483,0.24894,38.4646,0.0259333,0.0118431
1.65577,1.40611,0.249059,38.1804,0.0257384,0.01187
1.66725,1.41748,0.249177,37.8984,0.0255451,0.0118967
1.6788,1.42893,0.249296,37.6187,0.0253534,0.0119233
1.69044,1.44045,0.249415,37.3412,0.0251632,0.0119497
1.70216,1.45206,0.249534,37.0658,0.0249747,0.011976
1.71396,1.46375,0.249653,36.7927,0.0247876,0.0120021
1.72584,1.47552,0.249773,36.5217,0.024602,0.0120281
1.7378,1.48737,0.249892,36.2528,0.024418,0.012054
1.74985,1.4993,0.250012,35.9861,0.0242355,0.0120797
1.76198,1.51132,0.250132,35.7215,0.0240544,0.0121053
1.77419,1.52342,0.250252,35.4589,0.0238748,0.0121307
1.78649,1.53561,0.250372,35.1984,0.0236967,0.012156
1.79887,1.54788,0.250492,34.94,0.02352,0.0121812
1.81134,1.56023,0.250612,34.6836,0.0233447,0.0122062
1.8239,1.57268,0.250732,34.4292,0.0231708,0.0122311
1.83654,1.5852,0.250853,34.1767,0.0229984,0.0122559
1.84927,1.59782,0.250973,33.9263,0.0228273,0.0122805
1.86209,1.61053,0.251094,33.6778,0.0226576,0.0123049
1.87499,1.62332,0.251215,33.4313,0.0224892,0.0123293
1.88799,1.6362,0.251336,33.1866,0.0223223,0.0123535
1.90108,1.64917,0.251457,32.9439,0.0221566,0.0123776
1.91426,1.66224,0.251578,32.7031,0.0219922,0.0124015
1.92752,1.67539,0.251699,32.4641,0.0218292,0.0124253
1.94089,1.68864,0.25182,32.227,0.0216675,0.012449
1.95434,1.70198,0.251942,31.9917,0.0215071,0.0124726
1.96789,1.71541,0.252063,31.7583,0.0213479,0.012496
1.98153,1.72893,0.252185,31.5266,0.02119,0.0125193
1.99526,1.74255,0.252306,31.2968,0.0210334,0.0125424
2.00909,1.75627,0.252428,31.0687,0.020878,0.0125655
2.02302,1.77008,0.25255,30.8424,0.0207238,0.0125884
2.03704,1.78398,0.252672,30.6178,0.0205709,0.0126111
2.05116,1.79799,0.252793,30.395,0.0204191,0.0126338
2.06538,1.81209,0.252915,30.1739,0.0202685,0.0126563
2.0797,1.82629,0.253037,29.9545,0.0201192,0.0126787
2.09411,1.84059,0.253159,29.7367,0.019971,0.012701
2.10863,1.85499,0.253282,29.5206,0.019824,0.0127231
2.12324,1.86948,0.253404,29.3062,0.0196781,0.0127452
2.13796,1.88408,0.253526,29.0935,0.0195334,0.0127671
2.15278,1.89879,0.253648,28.8823,0.0193898,0.0127889
2.1677,1.91359,0.253771,28.6728,0.0192474,0.0128105
2.18273,1.9285,0.253893,28.4649,0.019106,0.0128321
2.19786,1.94351,0.254016,28.2586,0.0189658,0.0128535
2.21309,1.95863,0.254138,28.0538,0.0188267,0.0128748
2.22844,1.97385,0.254261,27.8506,0.0186886,0.012896
2.24388,1.98918,0.254383,27.649,0.0185516,0.012917
2.25944,2.00462,0.254506,27.4489,0.0184157,0.012938
2.2751,2.02016,0.254628,27.2503,0.0182809,0.0129588
2.29087,2.03581,0.254751,27.0532,0.018147,0.0129795
2.30675,2.05157,0.254874,26.8576,0.0180143,0.0130001
2.32274,2.06744,0.254997,26.6635,0.0178825,0.0130206
2.33884,2.08343,0.255119,26.4709,0.0177518,0.013041
2.35505,2.09952,0.255242,26.2797,0.0176221,0.0130612
2.37137,2.11572,0.255365,26.09,0.0174934,0.0130813
2.38781,2.13204,0.255488,25.9017,0.0173657,0.0131014
2.40436,2.14848,0.255611,25.7149,0.017239,0.0131213
2.42103,2.16502,0.255734,25.5294,0.0171133,0.0131411
2.43781,2.18169,0.255857,25.3454,0.0169885,0.0131608
2.45471,2.19846,0.255979,25.1627,0.0168647,0.0131803
2.47172,2.21536,0.256102,24.9814,0.0167418,0.0131998
2.48886,2.23237,0.256225,24.8015,0.0166199,0.0132192
2.50611,2.24951,0.256348,24.623,0.0164989,0.0132384
2.52348,2.26676,0.256471,24.4458,0.0163789,0.0132576
2.54097,2.28413,0.256594,24.2699,0.0162598,0.0132766
2.55859,2.30163,0.256717,24.0953,0.0161416,0.0132955
2.57632,2.31924,0.25684,23.9221,0.0160243,0.0133143
2.59418,2.33698,0.256963,23.7501,0.0159079,0.013333
2.61216,2.35484,0.257086,23.5795,0.0157923,0.0133516
2.63027,2.37283,0.25721,23.4101,0.0156777,0.0133701
2.6485,2.39094,0.257333,23.242,0.0155639,0.0133885
2.66686,2.40918,0.257456,23.0751,0.0154511,0.0134068
2.68534,2.42755,0.257579,22.9095,0.015339,0.013425
2.70396,2.44604,0.257702,22.7451,0.0152279,0.0134431
2.7227,2.46466,0.257825,22.582,0.0151175,0.0134611
2.74157,2.48342,0.257948,22.4201,0.015008,0.0134789
2.76058,2.5023,0.258071,22.2594,0.0148994,0.0134967
2.77971,2.52131,0.258194,22.0999,0.0147916,0.0135144
2.79898,2.54046,0.258317,21.9416,0.0146846,0.013532
2.81838,2.55974,0.25844,21.7844,0.0145784,0.0135494
2.83792,2.57916,0.258563,21.6284,0.014473,0.0135668
2.85759,2.59871,0.258686,21.4736,0.0143684,0.0135841
2.8774,2.6184,0.258809,21.32,0.0142646,0.0136012
2.89734,2.63822,0.258932,21.1675,0.0141616,0.0136183
2.91743,2.65819,0.259055,21.0161,0.0140593,0.0136353
2.93765,2.67829,0.259178,20.8658,0.0139578,0.0136522
2.95801,2.69853,0.259301,20.7166,0.0138571,0.013669
2.97852,2.71891,0.259423,20.5686,0.0137572,0.0136857
2.99916,2.73944,0.259546,20.4217,0.013658,0.0137022
3.01995,2.76011,0.259669,20.2758,0.0135596,0.0137187
3.04089,2.78092,0.259792,20.131,0.0134619,0.0137351
3.06196,2.80188,0.259915,19.9873,0.0133649,0.0137515
3.08319,2.82298,0.260038,19.8447,0.0132687,0.0137677
3.10456,2.84423,0.260161,19.7031,0.0131732,0.0137838
3.12608,2.86563,0.260283,19.5626,0.0130784,0.0137998
3.14775,2.88718,0.260406,19.4231,0.0129843,0.0138157
3.16957,2.90888,0.260529,19.2846,0.0128909,0.0138316
3.19154,2.93073,0.260651,19.1471,0.0127983,0.0138473
3.21366,2.95273,0.260774,19.0107,0.0127063,0.013863
3.23594,2.97489,0.260897,18.8753,0.012615,0.0138786
3.25837,2.9972,0.261019,18.7408,0.0125244,0.0138941
3.28095,3.01966,0.261142,18.6074,0.0124344,0.0139094
3.3037,3.04229,0.261264,18.4749,0.0123452,0.0139247
3.3266,3.06507,0.261387,18.3434,0.0122566,0.01394
3.34965,3.088,0.261509,18.2129,0.0121687,0.0139551
3.37287,3.1111,0.261632,18.0833,0.0120814,0.0139701
3.39625,3.13436,0.261754,17.9547,0.0119948,0.0139851
3.41979,3.15778,0.261877,17.8271,0.0119088,0.0139999
3.4435,3.18137,0.261999,17.7003,0.0118235,0.0140147
3.46737,3.20512,0.262121,17.5745,0.0117388,0.0140294
3.4914,3.22903,0.262244,17.4496,0.0116547,0.014044
3.5156,3.25311,0.262366,17.3257,0.0115712,0.0140585
3.53997,3.27736,0.262488,17.2026,0.0114884,0.014073
3.56451,3.30178,0.26261,17.0805,0.0114062,0.0140873
3.58922,3.32636,0.262732,16.9592,0.0113246,0.0141016
3.6141,3.35112,0.262854,16.8388,0.0112436,0.0141158
3.63915,3.37605,0.262976,16.7193,0.0111632,0.0141299
3.66438,3.40116,0.263098,16.6007,0.0110834,0.0141439
3.68978,3.42644,0.26322,16.483,0.0110042,0.0141578
3.71535,3.4519,0.263342,16.3661,0.0109256,0.0141717
3.74111,3.47753,0.263464,16.25,0.0108475,0.0141855
3.76704,3.50334,0.263586,16.1348,0.0107701,0.0141992
3.79315,3.52933,0.263708,16.0205,0.0106932,0.0142128
3.81944,3.5555,0.26383,15.9069,0.0106169,0.0142263
3.84592,3.58186,0.263951,15.7943,0.0105411,0.0142398
3.87258,3.6084,0.264073,15.6824,0.0104659,0.0142531
3.89942,3.63512,0.264195,15.5713,0.0103913,0.0142664
3.92645,3.66203,0.264316,15.4611,0.0103172,0.0142797
3.95367,3.68913,0.264438,15.3516,0.0102436,0.0142928
3.98107,3.71641,0.264559,15.2429,0.0101706,0.0143059
4.00867,3.74389,0.264681,15.1351,0.0100981,0.0143189
4.03645,3.77155,0.264802,15.028,0.0100262,0.0143318
4.06443,3.79941,0.264923,14.9217,0.00995483,0.0143446
4.09261,3.82747,0.265045,14.8162,0.00988393,0.0143574
4.12098,3.85572,0.265166,14.7114,0.00981358,0.01437
4.14954,3.88416,0.265287,14.6074,0.00974373,0.0143827
4.1783,3.9128,0.265408,14.5042,0.00967441,0.0143952
4.20727,3.94165,0.265529,14.4017,0.00960559,0.0144077
4.23643,3.97069,0.26565,14.2999,0.00953727,0.01442
4.2658,3.99994,0.265771,14.1989,0.00946946,0.0144324
4.29536,4.02939,0.265892,14.0986,0.00940214,0.0144446
4.32514,4.05904,0.266013,13.999,0.00933533,0.0144568
4.35512,4.0889,0.266134,13.9002,0.00926899,0.0144689
4.38531,4.11897,0.266255,13.8021,0.00920314,0.0144809
4.4157,4.14925,0.266376,13.7046,0.00913778,0.0144928
4.44631,4.17974,0.266496,13.6079,0.00907288,0.0145047
4.47713,4.21044,0.266617,13.5119,0.00900847,0.0145165
4.50817,4.24135,0.266738,13.4166,0.00894453,0.0145283
4.53942,4.27248,0.266858,13.322,0.00888106,0.01454
4.57088,4.30383,0.266979,13.228,0.00881804,0.0145516
4.60257,4.33539,0.267099,13.1347,0.00875549,0.0145631
4.63447,4.36718,0.267219,13.0421,0.0086934,0.0145746
4.66659,4.39918,0.26734,12.9502,0.00863175,0.014586
4.69894,4.43141,0.26746,12.8589,0.00857056,0.0145973
4.73151,4.46386,0.26758,12.7683,0.00850982,0.0146086
4.76431,4.49654,0.2677,12.6784,0.00844952,0.0146198
4.79733,4.52945,0.26782,12.5891,0.00838964,0.0146309
4.83059,4.56258,0.26794,12.5004,0.00833022,0.014642
4.86407,4.59594,0.26806,12.4124,0.00827122,0.014653
4.89779,4.62954,0.26818,12.325,0.00821265,0.0146639
4.93174,4.66337,0.2683,12.2382,0.0081545,0.0146747
4.96592,4.69744,0.26842,12.1521,0.00809679,0.0146856
5.00035,4.73174,0.26854,12.0665,0.00803949,0.0146963
5.03501,4.76628,0.268659,11.9816,0.00798261,0.014707
5.06991,4.80107,0.268779,11.8973,0.00792614,0.0147176
5.10505,4.83609,0.268899,11.8137,0.00787008,0.0147281
5.14044,4.87136,0.269018,11.7306,0.00781443,0.0147386
5.17607,4.90687,0.269138,11.6481,0.00775917,0.014749
5.21195,4.94263,0.269257,11.5662,0.00770432,0.0147594
5.24807,4.97864,0.269376,11.4848,0.00764987,0.0147697
5.28445,5.0149,0.269496,11.4041,0.00759582,0.0147799
5.32108,5.05141,0.269615,11.324,0.00754215,0.0147901
5.35797,5.08818,0.269734,11.2444,0.00748887,0.0148002
5.39511,5.1252,0.269853,11.1654,0.00743598,0.0148102
5.4325,5.16248,0.269972,11.0869,0.00738347,0.0148202
5.47016,5.20002,0.270091,11.0091,0.00733134,0.0148302
5.50808,5.23781,0.27021,10.9317,0.00727959,0.01484
5.54626,5.27588,0.270329,10.855,0.00722821,0.0148498
5.5847,5.3142,0.270448,10.7787,0.0071772,0.0148596
5.62341,5.3528,0.270567,10.7031,0.00712656,0.0148693
5.66239,5.39166,0.270685,10.6279,0.00707629,0.0148789
5.70164,5.43079,0.270804,10.5533,0.00702638,0.0148885
5.74116,5.47019,0.270922,10.4793,0.00697683,0.014898
5.78096,5.50987,0.271041,10.4058,0.00692764,0.0149075
5.82103,5.54983,0.271159,10.3327,0.0068788,0.0149169
5.86138,5.59006,0.271278,10.2603,0.00683031,0.0149262
5.90201,5.63057,0.271396,10.1883,0.00678218,0.0149355
5.94292,5.67136,0.271514,10.1168,0.00673438,0.0149447
5.98412,5.71244,0.271633,10.0459,0.00668694,0.0149539
6.0256,5.7538,0.271751,9.97546,0.00663984,0.014963
6.06736,5.79545,0.271869,9.90552,0.00659307,0.0149721
6.10942,5.83739,0.271987,9.83608,0.00654664,0.0149811
6.15177,5.87962,0.272105,9.76714,0.00650055,0.0149901
6.19441,5.92215,0.272223,9.6987,0.00645479,0.014999
6.23735,5.96497,0.272341,9.63074,0.00640936,0.0150078
6.28058,6.00808,0.272459,9.56326,0.00636425,0.0150166
6.32412,6.0515,0.272576,9.49626,0.00631946,0.0150254
6.36796,6.09522,0.272694,9.42974,0.006275,0.0150341
6.4121,6.13925,0.272812,9.3637,0.00623086,0.0150427
6.45654,6.18358,0.272929,9.29813,0.00618704,0.0150513
6.5013,6.22821,0.273047,9.23301,0.00614352,0.0150598
6.54636,6.27316,0.273164,9.16837,0.00610033,0.0150683
6.59174,6.31842,0.273281,9.10418,0.00605744,0.0150767
6.63743,6.364,0.273399,9.04045,0.00601486,0.0150851
6.68344,6.40989,0.273516,8.97718,0.00597258,0.0150934
6.72977,6.4561,0.273633,8.91436,0.00593061,0.0151017
6.77642,6.50263,0.27375,8.85198,0.00588894,0.0151099
6.82339,6.54949,0.273867,8.79004,0.00584756,0.0151181
6.87068,6.59667,0.273985,8.72854,0.00580648,0.0151262
6.91831,6.64417,0.274101,8.66749,0.0057657,0.0151343
6.96627,6.69201,0.274218,8.60686,0.00572521,0.0151423
7.01455,6.74019,0.274335,8.54667,0.00568501,0.0151503
7.06318,6.78869,0.274452,8.4869,0.0056451,0.0151582
7.11214,6.83753,0.274569,8.42756,0.00560547,0.0151661
7.16143,6.88672,0.274685,8.36864,0.00556612,0.0151739
7.21107,6.93624,0.274802,8.31014,0.00552707,0.0151817
7.26106,6.98611,0.274919,8.25205,0.00548828,0.0151895
7.31139,7.03633,0.275035,8.19437,0.00544977,0.0151971
7.36207,7.08689,0.275152,8.13711,0.00541153,0.0152048
7.4131,7.13781,0.275268,8.08025,0.00537358,0.0152124
7.46449,7.18907,0.275384,8.02378,0.00533589,0.0152199
7.51623,7.2407,0.275501,7.96772,0.00529846,0.0152274
7.56833,7.29268,0.275617,7.91207,0.00526132,0.0152349
7.62079,7.34503,0.275733,7.8568,0.00522443,0.0152423
7.67361,7.39774,0.275849,7.80192,0.0051878,0.0152497
7.72681,7.45081,0.275965,7.74743,0.00515144,0.015257
7.78037,7.50426,0.276081,7.69333,0.00511533,0.0152643
7.8343,7.55807,0.276197,7.63962,0.00507949,0.0152715
7.8886,7.61226,0.276313,7.58628,0.0050439,0.0152787
7.94328,7.66683,0.276429,7.53331,0.00500856,0.0152858
7.99834,7.72177,0.276545,7.48073,0.00497348,0.0152929
8.05378,7.77708,0.276679,7.42853,0.00493865,0.0152999
8.10961,7.83277,0.276819,7.3767,0.00490407,0.0153068
8.16582,7.88884,0.276964,7.32524,0.00486974,0.0153137
8.22243,7.94529,0.277115,7.27413,0.00483565,0.0153204
8.27942,8.00213,0.277272,7.22339,0.00480181,0.0153272
8.33681,8.05937,0.277415,7.173,0.0047682,0.0153339
8.3946,8.11702,0.277559,7.12298,0.00473484,0.0153406
8.45279,8.17506,0.277702,7.0733,0.00470171,0.0153473
8.51138,8.23351,0.277846,7.02397,0.00466881,0.0153539
8.57038,8.29237,0.27799,6.975,0.00463615,0.0153604
8.62979,8.35163,0.278135,6.92637,0.00460372,0.015367
8.6896,8.4113,0.278279,6.87808,0.00457152,0.0153735
8.74984,8.47139,0.278423,6.83013,0.00453955,0.0153799
8.81049,8.5319,0.278568,6.78252,0.00450781,0.0153863
8.87156,8.59283,0.278713,6.73525,0.00447629,0.0153927
8.93305,8.65418,0.278858,6.68831,0.00444499,0.015399
8.99498,8.71595,0.279003,6.6417,0.00441392,0.0154053
9.05733,8.77816,0.279148,6.59542,0.00438307,0.0154116
9.12011,8.8408,0.279294,6.54946,0.00435243,0.0154178
9.18333,8.90387,0.279439,6.50383,0.00432202,0.015424
9.24698,8.96738,0.279585,6.45852,0.00429182,0.0154301
9.31108,9.03133,0.279731,6.41354,0.00426183,0.0154362
9.37562,9.09572,0.279877,6.36886,0.00423206,0.0154423
9.44061,9.16057,0.280023,6.3245,0.00420249,0.0154483
9.50605,9.22586,0.28017,6.28046,0.00417314,0.0154543
9.57194,9.29161,0.280317,6.23672,0.00414399,0.0154602
9.63829,9.35781,0.280463,6.1933,0.00411505,0.0154661
9.7051,9.42447,0.28061,6.15018,0.00408632,0.015472
9.77237,9.4916,0.280758,6.10736,0.00405779,0.0154779
9.84011,9.55919,0.280905,6.06484,0.00402946,0.0154837
9.90832,9.62725,0.281053,6.02262,0.00400133,0.0154894
9.977,9.69578,0.2812,5.9807,0.0039734,0.0154952
10.0462,9.76479,0.281348,5.93907,0.00394566,0.0155009
10.1158,9.83428,0.281496,5.89774,0.00391813,0.0155065
10.1859,9.90425,0.281645,5.8567,0.00389079,0.0155121
10.2565,9.97471,0.281793,5.81594,0.00386364,0.0155177
10.3276,10.0457,0.281942,5.77548,0.00383668,0.0155233
10.3992,10.1171,0.282091,5.73529,0.00380991,0.0155288
10.4713,10.189,0.28224,5.69539,0.00378334,0.0155343
10.5439,10.2615,0.28239,5.65577,0.00375695,0.0155398
10.617,10.3344,0.282539,5.61643,0.00373074,0.0155452
10.6905,10.4078,0.282689,5.57736,0.00370472,0.0155506
10.7647,10.4818,0.282839,5.53857,0.00367889,0.0155559
10.8393,10.5563,0.282989,5.50005,0.00365324,0.0155612
10.9144,10.6313,0.28314,5.4618,0.00362777,0.0155665
10.9901,10.7068,0.28329,5.42382,0.00360248,0.0155718
11.0662,10.7828,0.283441,5.38611,0.00357736,0.015577
11.1429,10.8593,0.283592,5.34866,0.00355243,0.0155822
11.2202,10.9364,0.283744,5.31148,0.00352767,0.0155873
11.298,11.0141,0.283895,5.27455,0.00350308,0.0155924
11.3763,11.0922,0.284047,5.23788,0.00347867,0.0155975
11.4551,11.1709,0.284199,5.20148,0.00345443,0.0156026
11.5345,11.2502,0.284352,5.16532,0.00343036,0.0156076
11.6145,11.33,0.284504,5.12942,0.00340646,0.0156126
11.695,11.4103,0.284657,5.09378,0.00338273,0.0156176
11.7761,11.4912,0.28481,5.05838,0.00335916,0.0156225
11.8577,11.5727,0.284963,5.02323,0.00333577,0.0156274
11.9399,11.6548,0.285117,4.98833,0.00331253,0.0156323
12.0226,11.7374,0.285271,4.95367,0.00328946,0.0156371
12.106,11.8205,0.285425,4.91925,0.00326656,0.0156419
12.1899,11.9043,0.285579,4.88508,0.00324381,0.0156467
12.2744,11.9886,0.285734,4.85114,0.00322122,0.0156515
12.3595,12.0736,0.285888,4.81744,0.0031988,0.0156562
12.4451,12.1591,0.286044,4.78398,0.00317653,0.0156609
12.5314,12.2452,0.286199,4.75076,0.00315442,0.0156655
12.6183,12.3319,0.286355,4.71776,0.00313246,0.0156702
12.7057,12.4192,0.286511,4.685,0.00311066,0.0156748
12.7938,12.5071,0.286667,4.65247,0.00308901,0.0156793
12.8825,12.5957,0.286823,4.62016,0.00306751,0.0156839
12.9718,12.6848,0.28698,4.58808,0.00304616,0.0156884
13.0617,12.7746,0.287137,4.55623,0.00302497,0.0156929
13.1522,12.8649,0.287295,4.52459,0.00300392,0.0156973
13.2434,12.956,0.287452,4.49318,0.00298302,0.0157018
13.3352,13.0476,0.28761,4.46199,0.00296227,0.0157062
13.4276,13.1399,0.287769,4.43102,0.00294166,0.0157106
13.5207,13.2328,0.287927,4.40026,0.0029212,0.0157149
13.6144,13.3264,0.288086,4.36972,0.00290089,0.0157192
13.7088,13.4206,0.288245,4.3394,0.00288071,0.0157235
13.8038,13.5154,0.288405,4.30928,0.00286068,0.0157278
13.8995,13.611,0.288565,4.27938,0.00284078,0.015732
13.9959,13.7071,0.288725,4.24968,0.00282103,0.0157362
14.0929,13.804,0.288885,4.22019,0.00280142,0.0157404
14.1906,13.9015,0.289046,4.19091,0.00278194,0.0157446
14.2889,13.9997,0.289207,4.16184,0.0027626,0.0157487
14.388,14.0986,0.289369,4.13296,0.0027434,0.0157528
14.4877,14.1982,0.28953,4.10429,0.00272433,0.0157569
14.5881,14.2984,0.289692,4.07582,0.00270539,0.015761
14.6893,14.3994,0.289855,4.04754,0.00268659,0.015765
14.7911,14.5011,0.290018,4.01947,0.00266791,0.015769
14.8936,14.6034,0.290181,3.99159,0.00264937,0.015773
14.9968,14.7065,0.290345,3.96391,0.00263096,0.0157769
15.1008,14.8103,0.290508,3.93642,0.00261268,0.0157809
15.2055,14.9148,0.290673,3.90912,0.00259453,0.0157848
15.3109,15.02,0.290837,3.88201,0.0025765,0.0157886
15.417,15.126,0.291002,3.85509,0.00255861,0.0157925
15.5239,15.2327,0.291168,3.82836,0.00254083,0.0157963
15.6315,15.3401,0.291333,3.80182,0.00252318,0.0158001
15.7398,15.4483,0.291499,3.77546,0.00250566,0.0158039
15.8489,15.5573,0.291666,3.74928,0.00248825,0.0158077
15.9588,15.667,0.291833,3.72329,0.00247097,0.0158114
16.0694,15.7774,0.292,3.69748,0.00245381,0.0158151
16.1808,15.8886,0.292168,3.67185,0.00243677,0.0158188
16.293,16.0006,0.292336,3.6464,0.00241985,0.0158225
16.4059,16.1134,0.292504,3.62112,0.00240305,0.0158261
16.5196,16.2269,0.292673,3.59602,0.00238636,0.0158297
16.6341,16.3413,0.292842,3.5711,0.0023698,0.0158333
16.7494,16.4564,0.293012,3.54635,0.00235334,0.0158369
16.8655,16.5723,0.293182,3.52178,0.00233701,0.0158404
16.9824,16.6891,0.293352,3.49737,0.00232078,0.015844
17.1002,16.8066,0.293523,3.47313,0.00230468,0.0158475
17.2187,16.925,0.293695,3.44907,0.00228868,0.015851
17.338,17.0442,0.293867,3.42517,0.00227279,0.0158544
17.4582,17.1642,0.294039,3.40144,0.00225702,0.0158579
17.5792,17.285,0.294211,3.37787,0.00224136,0.0158613
17.7011,17.4067,0.294385,3.35447,0.0022258,0.0158647
17.8238,17.5292,0.294558,3.33123,0.00221036,0.015868
17.9473,17.6526,0.294732,3.30815,0.00219502,0.0158714
18.0717,17.7768,0.294907,3.28524,0.00217979,0.0158747
18.197,17.9019,0.295081,3.26248,0.00216467,0.015878
18.3231,18.0279,0.295257,3.23988,0.00214965,0.0158813
18.4502,18.1547,0.295433,3.21744,0.00213474,0.0158846
18.578,18.2824,0.295609,3.19516,0.00211993,0.0158878
18.7068,18.411,0.295786,3.17303,0.00210523,0.0158911
18.8365,18.5405,0.295963,3.15106,0.00209063,0.0158943
18.9671,18.6709,0.296141,3.12924,0.00207613,0.0158974
19.0985,18.8022,0.296319,3.10757,0.00206173,0.0159006
19.2309,18.9344,0.296498,3.08605,0.00204743,0.0159038
19.3642,19.0675,0.296677,3.06468,0.00203323,0.0159069
19.4984,19.2016,0.296857,3.04346,0.00201913,0.01591
19.6336,19.3366,0.297037,3.02239,0.00200513,0.0159131
19.7697,19.4725,0.297218,3.00146,0.00199123,0.0159161
19.9067,19.6093,0.297399,2.98068,0.00197742,0.0159192
20.0447,19.7471,0.297581,2.96005,0.00196371,0.0159222
20.1837,19.8859,0.297763,2.93955,0.0019501,0.0159252
20.3236,20.0256,0.297946,2.9192,0.00193658,0.0159282
20.4644,20.1663,0.29813,2.899,0.00192315,0.0159312
20.6063,20.308,0.298314,2.87893,0.00190982,0.0159341
