p_initial,total_mean,bethe,total_mode,landau_sigma
4.14218,0.000265813,0.000265121,0.000238713,1.64159e-05
4.18341,0.000265981,0.000265282,0.000238859,1.64157e-05
4.22505,0.00026615,0.000265444,0.000239005,1.64155e-05
4.2671,0.000266318,0.000265605,0.000239151,1.64153e-05
4.30957,0.000266486,0.000265766,0.000239297,1.64151e-05
4.35246,0.000266654,0.000265927,0.000239443,1.64149e-05
4.39578,0.000266822,0.000266087,0.000239589,1.64147e-05
4.43953,0.00026699,0.000266248,0.000239735,1.64145e-05
4.48371,0.000267158,0.000266409,0.00023988,1.64144e-05
4.52834,0.000267326,0.000266569,0.000240026,1.64142e-05
4.57341,0.000267493,0.000266729,0.000240171,1.6414e-05
4.61892,0.000267661,0.000266889,0.000240316,1.64138e-05
4.66489,0.000267829,0.000267049,0.000240461,1.64137e-05
4.71132,0.000267996,0.000267209,0.000240606,1.64135e-05
4.75821,0.000268164,0.000267369,0.000240751,1.64133e-05
4.80557,0.000268331,0.000267528,0.000240896,1.64132e-05
4.8534,0.000268498,0.000267687,0.00024104,1.6413e-05
4.9017,0.000268666,0.000267847,0.000241185,1.64129e-05
4.95049,0.000268833,0.000268006,0.000241329,1.64127e-05
4.99976,0.000269,0.000268164,0.000241473,1.64126e-05
5.04952,0.000269167,0.000268323,0.000241617,1.64124e-05
5.09977,0.000269334,0.000268482,0.000241761,1.64123e-05
5.15053,0.000269501,0.00026864,0.000241905,1.64122e-05
5.20179,0.000269667,0.000268798,0.000242049,1.6412e-05
5.25356,0.000269834,0.000268957,0.000242193,1.64119e-05
5.30585,0.000270001,0.000269114,0.000242336,1.64118e-05
5.35866,0.000270167,0.000269272,0.000242479,1.64116e-05
5.41199,0.000270334,0.00026943,0.000242622,1.64115e-05
5.46586,0.0002705,0.000269587,0.000242765,1.64114e-05
5.52026,0.000270667,0.000269744,0.000242908,1.64113e-05
5.5752,0.000270833,0.000269902,0.000243051,1.64111e-05
5.63069,0.000270999,0.000270058,0.000243194,1.6411e-05
5.68673,0.000271165,0.000270215,0.000243336,1.64109e-05
5.74332,0.000271331,0.000270372,0.000243478,1.64108e-05
5.80049,0.000271497,0.000270528,0.000243621,1.64107e-05
5.85822,0.000271663,0.000270684,0.000243763,1.64106e-05
5.91652,0.000271829,0.00027084,0.000243904,1.64105e-05
5.97541,0.000271994,0.000270996,0.000244046,1.64104e-05
6.03488,0.00027216,0.000271152,0.000244188,1.64103e-05
6.09494,0.000272325,0.000271307,0.000244329,1.64102e-05
6.1556,0.000272491,0.000271462,0.00024447,1.64101e-05
6.21687,0.000272656,0.000271617,0.000244611,1.641e-05
6.27874,0.000272821,0.000271772,0.000244752,1.64099e-05
6.34123,0.000272986,0.000271927,0.000244893,1.64098e-05
6.40434,0.000273151,0.000272082,0.000245034,1.64097e-05
6.46809,0.000273316,0.000272236,0.000245174,1.64096e-05
6.53246,0.000273481,0.00027239,0.000245315,1.64095e-05
6.59748,0.000273646,0.000272544,0.000245455,1.64095e-05
6.66314,0.000273811,0.000272698,0.000245595,1.64094e-05
6.72945,0.000273975,0.000272851,0.000245735,1.64093e-05
6.79643,0.00027414,0.000273005,0.000245874,1.64092e-05
6.86407,0.000274304,0.000273158,0.000246014,1.64091e-05
6.93239,0.000274469,0.000273311,0.000246153,1.64091e-05
7.00139,0.000274633,0.000273463,0.000246293,1.6409e-05
7.07107,0.000274797,0.000273616,0.000246432,1.64089e-05
7.14144,0.000274961,0.000273768,0.00024657,1.64088e-05
7.21252,0.000275125,0.000273921,0.000246709,1.64088e-05
7.2843,0.000275289,0.000274072,0.000246848,1.64087e-05
7.3568,0.000275453,0.000274224,0.000246986,1.64086e-05
7.43002,0.000275617,0.000274376,0.000247124,1.64086e-05
7.50397,0.000275781,0.000274527,0.000247262,1.64085e-05
7.57866,0.000275944,0.000274678,0.0002474,1.64084e-05
7.65408,0.000276108,0.000274829,0.000247538,1.64084e-05
7.73026,0.000276271,0.00027498,0.000247676,1.64083e-05
7.8072,0.000276434,0.00027513,0.000247813,1.64083e-05
7.8849,0.000276598,0.000275281,0.00024795,1.64082e-05
7.96338,0.000276761,0.000275431,0.000248087,1.64081e-05
8.04264,0.000277025,0.000275581,0.000248239,1.64081e-05
8.12268,0.000277227,0.00027573,0.000248382,1.6408e-05
8.20352,0.00027743,0.00027588,0.000248524,1.6408e-05
8.28517,0.000277632,0.000276029,0.000248667,1.64079e-05
8.36763,0.000277835,0.000276178,0.000248809,1.64079e-05
8.45091,0.000278039,0.000276327,0.000248951,1.64078e-05
8.53502,0.000278243,0.000276475,0.000249093,1.64078e-05
8.61997,0.000278447,0.000276624,0.000249235,1.64077e-05
8.70576,0.000278651,0.000276772,0.000249377,1.64077e-05
8.7924,0.000278856,0.00027692,0.000249518,1.64076e-05
8.87991,0.000279061,0.000277067,0.00024966,1.64076e-05
8.96829,0.000279266,0.000277215,0.000249801,1.64075e-05
9.05755,0.000279472,0.000277362,0.000249942,1.64075e-05
9.1477,0.000279678,0.000277509,0.000250084,1.64074e-05
9.23874,0.000279885,0.000277656,0.000250225,1.64074e-05
9.33069,0.000280092,0.000277803,0.000250366,1.64074e-05
9.42356,0.000280299,0.000277949,0.000250507,1.64073e-05
9.51735,0.000280507,0.000278095,0.000250647,1.64073e-05
9.61207,0.000280715,0.000278241,0.000250788,1.64072e-05
9.70774,0.000280923,0.000278387,0.000250929,1.64072e-05
9.80435,0.000281132,0.000278532,0.000251069,1.64072e-05
9.90193,0.000281341,0.000278678,0.000251209,1.64071e-05
10.0005,0.000281551,0.000278823,0.00025135,1.64071e-05
10.1,0.000281761,0.000278968,0.00025149,1.6407e-05
10.2005,0.000281972,0.000279112,0.00025163,1.6407e-05
10.3021,0.000282183,0.000279257,0.00025177,1.6407e-05
10.4046,0.000282394,0.000279401,0.00025191,1.64069e-05
10.5081,0.000282606,0.000279545,0.000252049,1.64069e-05
10.6127,0.000282818,0.000279688,0.000252189,1.64069e-05
10.7184,0.000283031,0.000279832,0.000252328,1.64068e-05
10.825,0.000283244,0.000279975,0.000252468,1.64068e-05
10.9328,0.000283458,0.000280118,0.000252607,1.64068e-05
11.0416,0.000283672,0.000280261,0.000252746,1.64068e-05
11.1515,0.000283887,0.000280403,0.000252886,1.64067e-05
11.2625,0.000284102,0.000280546,0.000253025,1.64067e-05
11.3746,0.000284318,0.000280688,0.000253164,1.64067e-05
11.4878,0.000284534,0.00028083,0.000253302,1.64066e-05
11.6021,0.000284751,0.000280971,0.000253441,1.64066e-05
11.7176,0.000284968,0.000281113,0.00025358,1.64066e-05
11.8342,0.000285186,0.000281254,0.000253718,1.64066e-05
11.952,0.000285404,0.000281395,0.000253857,1.64065e-05
12.0709,0.000285623,0.000281536,0.000253995,1.64065e-05
12.1911,0.000285843,0.000281676,0.000254134,1.64065e-05
12.3124,0.000286063,0.000281817,0.000254272,1.64065e-05
12.4349,0.000286283,0.000281957,0.00025441,1.64064e-05
12.5587,0.000286504,0.000282097,0.000254548,1.64064e-05
12.6837,0.000286726,0.000282236,0.000254686,1.64064e-05
12.8099,0.000286948,0.000282376,0.000254824,1.64064e-05
12.9374,0.000287171,0.000282515,0.000254962,1.64063e-05
13.0662,0.000287395,0.000282654,0.000255099,1.64063e-05
13.1962,0.000287619,0.000282792,0.000255237,1.64063e-05
13.3276,0.000287844,0.000282931,0.000255375,1.64063e-05
13.4602,0.000288069,0.000283069,0.000255512,1.64063e-05
13.5942,0.000288295,0.000283207,0.00025565,1.64062e-05
13.7295,0.000288522,0.000283345,0.000255787,1.64062e-05
13.8661,0.000288749,0.000283483,0.000255924,1.64062e-05
14.0041,0.000288977,0.00028362,0.000256061,1.64062e-05
14.1435,0.000289206,0.000283757,0.000256199,1.64062e-05
14.2843,0.000289436,0.000283894,0.000256336,1.64062e-05
14.4264,0.000289666,0.00028403,0.000256473,1.64061e-05
14.57,0.000289897,0.000284167,0.00025661,1.64061e-05
14.715,0.000290128,0.000284303,0.000256747,1.64061e-05
14.8615,0.00029036,0.000284439,0.000256883,1.64061e-05
15.0094,0.000290593,0.000284575,0.00025702,1.64061e-05
15.1588,0.000290827,0.00028471,0.000257157,1.64061e-05
15.3097,0.000291062,0.000284846,0.000257294,1.6406e-05
15.462,0.000291297,0.000284981,0.00025743,1.6406e-05
15.6159,0.000291533,0.000285116,0.000257567,1.6406e-05
15.7713,0.00029177,0.00028525,0.000257703,1.6406e-05
15.9283,0.000292008,0.000285385,0.00025784,1.6406e-05
16.0868,0.000292246,0.000285519,0.000257976,1.6406e-05
16.2469,0.000292485,0.000285653,0.000258113,1.64059e-05
16.4086,0.000292726,0.000285787,0.000258249,1.64059e-05
16.5719,0.000292967,0.00028592,0.000258385,1.64059e-05
16.7369,0.000293208,0.000286053,0.000258521,1.64059e-05
16.9035,0.000293451,0.000286187,0.000258658,1.64059e-05
17.0717,0.000293695,0.000286319,0.000258794,1.64059e-05
17.2416,0.000293939,0.000286452,0.00025893,1.64059e-05
17.4132,0.000294185,0.000286584,0.000259066,1.64059e-05
17.5865,0.000294431,0.000286717,0.000259202,1.64058e-05
17.7615,0.000294678,0.000286849,0.000259338,1.64058e-05
17.9383,0.000294926,0.00028698,0.000259474,1.64058e-05
18.1169,0.000295176,0.000287112,0.00025961,1.64058e-05
18.2972,0.000295426,0.000287243,0.000259746,1.64058e-05
18.4793,0.000295677,0.000287374,0.000259882,1.64058e-05
18.6632,0.000295929,0.000287505,0.000260018,1.64058e-05
18.8489,0.000296182,0.000287636,0.000260154,1.64058e-05
19.0365,0.000296436,0.000287766,0.00026029,1.64058e-05
19.226,0.000296691,0.000287896,0.000260426,1.64057e-05
19.4174,0.000296947,0.000288026,0.000260562,1.64057e-05
19.6106,0.000297204,0.000288156,0.000260698,1.64057e-05
19.8058,0.000297462,0.000288286,0.000260834,1.64057e-05
20.0029,0.000297722,0.000288415,0.00026097,1.64057e-05
20.202,0.000297982,0.000288544,0.000261106,1.64057e-05
20.4031,0.000298244,0.000288673,0.000261242,1.64057e-05
20.6061,0.000298506,0.000288802,0.000261378,1.64057e-05
20.8112,0.00029877,0.000288931,0.000261513,1.64057e-05
21.0183,0.000299035,0.000289059,0.000261649,1.64057e-05
21.2275,0.000299301,0.000289187,0.000261785,1.64057e-05
21.4388,0.000299568,0.000289315,0.000261921,1.64057e-05
21.6522,0.000299837,0.000289443,0.000262057,1.64056e-05
21.8677,0.000300107,0.00028957,0.000262194,1.64056e-05
22.0853,0.000300377,0.000289697,0.00026233,1.64056e-05
22.3051,0.000300649,0.000289824,0.000262466,1.64056e-05
22.5271,0.000300923,0.000289951,0.000262602,1.64056e-05
22.7513,0.000301197,0.000290078,0.000262738,1.64056e-05
22.9778,0.000301473,0.000290204,0.000262874,1.64056e-05
23.2064,0.000301751,0.000290331,0.000263011,1.64056e-05
23.4374,0.000302029,0.000290457,0.000263147,1.64056e-05
23.6707,0.000302309,0.000290582,0.000263283,1.64056e-05
23.9063,0.00030259,0.000290708,0.00026342,1.64056e-05
24.1442,0.000302873,0.000290834,0.000263556,1.64056e-05
24.3845,0.000303157,0.000290959,0.000263693,1.64056e-05
24.6272,0.000303442,0.000291084,0.000263829,1.64056e-05
24.8723,0.000303729,0.000291209,0.000263966,1.64055e-05
25.1198,0.000304017,0.000291333,0.000264102,1.64055e-05
25.3698,0.000304307,0.000291458,0.000264239,1.64055e-05
25.6223,0.000304598,0.000291582,0.000264376,1.64055e-05
25.8774,0.000304891,0.000291706,0.000264513,1.64055e-05
26.1349,0.000305185,0.00029183,0.00026465,1.64055e-05
26.395,0.00030548,0.000291953,0.000264787,1.64055e-05
26.6577,0.000305778,0.000292077,0.000264924,1.64055e-05
26.923,0.000306076,0.0002922,0.000265061,1.64055e-05
27.191,0.000306377,0.000292323,0.000265199,1.64055e-05
27.4616,0.000306678,0.000292446,0.000265336,1.64055e-05
27.7349,0.000306982,0.000292569,0.000265474,1.64055e-05
28.011,0.000307287,0.000292691,0.000265611,1.64055e-05
28.2898,0.000307594,0.000292813,0.000265749,1.64055e-05
28.5713,0.000307902,0.000292936,0.000265887,1.64055e-05
28.8557,0.000308213,0.000293058,0.000266025,1.64055e-05
29.1429,0.000308525,0.000293179,0.000266163,1.64055e-05
29.4329,0.000308838,0.000293301,0.000266301,1.64055e-05
29.7259,0.000309154,0.000293422,0.00026644,1.64055e-05
30.0217,0.000309471,0.000293543,0.000266578,1.64055e-05
30.3205,0.00030979,0.000293664,0.000266717,1.64055e-05
30.6223,0.00031011,0.000293785,0.000266855,1.64054e-05
30.927,0.000310433,0.000293906,0.000266994,1.64054e-05
31.2349,0.000310757,0.000294026,0.000267133,1.64054e-05
31.5457,0.000311084,0.000294147,0.000267272,1.64054e-05
31.8597,0.000311412,0.000294267,0.000267412,1.64054e-05
32.1768,0.000311742,0.000294387,0.000267551,1.64054e-05
32.497,0.000312074,0.000294506,0.000267691,1.64054e-05
32.8205,0.000312408,0.000294626,0.000267831,1.64054e-05
33.1471,0.000312744,0.000294745,0.000267971,1.64054e-05
33.477,0.000313082,0.000294864,0.000268111,1.64054e-05
33.8102,0.000313423,0.000294983,0.000268251,1.64054e-05
34.1467,0.000313765,0.000295102,0.000268391,1.64054e-05
34.4866,0.000314109,0.000295221,0.000268532,1.64054e-05
34.8298,0.000314455,0.00029534,0.000268673,1.64054e-05
35.1764,0.000314804,0.000295458,0.000268814,1.64054e-05
35.5265,0.000315154,0.000295576,0.000268955,1.64054e-05
35.8801,0.000315507,0.000295694,0.000269097,1.64054e-05
36.2372,0.000315862,0.000295812,0.000269238,1.64054e-05
36.5979,0.00031622,0.00029593,0.00026938,1.64054e-05
36.9621,0.000316579,0.000296047,0.000269522,1.64054e-05
37.33,0.000316941,0.000296164,0.000269664,1.64054e-05
37.7015,0.000317305,0.000296282,0.000269807,1.64054e-05
38.0768,0.000317672,0.000296399,0.00026995,1.64054e-05
38.4557,0.000318041,0.000296515,0.000270093,1.64054e-05
38.8385,0.000318412,0.000296632,0.000270236,1.64054e-05
39.225,0.000318785,0.000296749,0.000270379,1.64054e-05
39.6154,0.000319162,0.000296865,0.000270523,1.64054e-05
40.0097,0.00031954,0.000296981,0.000270667,1.64054e-05
40.4079,0.000319921,0.000297097,0.000270811,1.64054e-05
40.8101,0.000320305,0.000297213,0.000270955,1.64054e-05
41.2162,0.000320691,0.000297329,0.0002711,1.64054e-05
41.6264,0.00032108,0.000297444,0.000271245,1.64054e-05
42.0407,0.000321471,0.00029756,0.00027139,1.64054e-05
42.4592,0.000321865,0.000297675,0.000271536,1.64054e-05
42.8817,0.000322262,0.00029779,0.000271682,1.64054e-05
43.3085,0.000322661,0.000297905,0.000271828,1.64054e-05
43.7396,0.000323063,0.00029802,0.000271974,1.64053e-05
44.1749,0.000323468,0.000298134,0.000272121,1.64053e-05
44.6146,0.000323876,0.000298249,0.000272268,1.64053e-05
45.0586,0.000324286,0.000298363,0.000272415,1.64053e-05
45.507,0.0003247,0.000298478,0.000272563,1.64053e-05
45.96,0.000325116,0.000298592,0.000272711,1.64053e-05
46.4174,0.000325535,0.000298705,0.000272859,1.64053e-05
46.8794,0.000325957,0.000298819,0.000273008,1.64053e-05
47.3459,0.000326383,0.000298933,0.000273157,1.64053e-05
47.8172,0.000326811,0.000299046,0.000273306,1.64053e-05
48.2931,0.000327242,0.00029916,0.000273456,1.64053e-05
48.7737,0.000327676,0.000299273,0.000273606,1.64053e-05
49.2591,0.000328114,0.000299386,0.000273756,1.64053e-05
49.7494,0.000328554,0.000299499,0.000273907,1.64053e-05
50.2445,0.000328998,0.000299612,0.000274058,1.64053e-05
50.7446,0.000329445,0.000299724,0.00027421,1.64053e-05
51.2497,0.000329896,0.000299837,0.000274362,1.64053e-05
51.7597,0.000330349,0.000299949,0.000274514,1.64053e-05
52.2749,0.000330806,0.000300061,0.000274667,1.64053e-05
52.7952,0.000331266,0.000300173,0.00027482,1.64053e-05
53.3206,0.00033173,0.000300285,0.000274974,1.64053e-05
53.8513,0.000332197,0.000300397,0.000275128,1.64053e-05
54.3873,0.000332668,0.000300509,0.000275282,1.64053e-05
54.9286,0.000333142,0.00030062,0.000275437,1.64053e-05
55.4752,0.00033362,0.000300732,0.000275592,1.64053e-05
56.0274,0.000334101,0.000300843,0.000275748,1.64053e-05
56.585,0.000334586,0.000300954,0.000275904,1.64053e-05
57.1482,0.000335075,0.000301065,0.00027606,1.64053e-05
57.7169,0.000335568,0.000301176,0.000276217,1.64053e-05
58.2914,0.000336064,0.000301287,0.000276375,1.64053e-05
58.8715,0.000336564,0.000301398,0.000276533,1.64053e-05
59.4575,0.000337068,0.000301508,0.000276691,1.64053e-05
60.0492,0.000337576,0.000301619,0.00027685,1.64053e-05
60.6469,0.000338087,0.000301729,0.00027701,1.64053e-05
61.2505,0.000338603,0.000301839,0.00027717,1.64053e-05
61.8601,0.000339123,0.000301949,0.00027733,1.64053e-05
62.4758,0.000339647,0.000302059,0.000277491,1.64053e-05
63.0976,0.000340175,0.000302169,0.000277653,1.64053e-05
63.7256,0.000340707,0.000302279,0.000277815,1.64053e-05
64.3598,0.000341243,0.000302388,0.000277977,1.64053e-05
65.0004,0.000341783,0.000302498,0.000278141,1.64053e-05
65.6473,0.000342328,0.000302607,0.000278304,1.64053e-05
66.3006,0.000342877,0.000302716,0.000278469,1.64053e-05
66.9605,0.000343431,0.000302825,0.000278634,1.64053e-05
67.627,0.000343989,0.000302934,0.000278799,1.64053e-05
68.3,0.000344552,0.000303043,0.000278965,1.64053e-05
68.9798,0.000345119,0.000303152,0.000279132,1.64053e-05
69.6663,0.00034569,0.00030326,0.000279299,1.64053e-05
70.3597,0.000346266,0.000303369,0.000279467,1.64053e-05
71.06,0.000346847,0.000303477,0.000279635,1.64053e-05
71.7672,0.000347433,0.000303586,0.000279804,1.64053e-05
72.4815,0.000348024,0.000303694,0.000279974,1.64053e-05
73.2029,0.000348619,0.000303802,0.000280144,1.64053e-05
73.9314,0.000349219,0.00030391,0.000280315,1.64053e-05
74.6672,0.000349824,0.000304018,0.000280487,1.64053e-05
75.4104,0.000350435,0.000304126,0.00028066,1.64053e-05
76.1609,0.00035105,0.000304233,0.000280833,1.64053e-05
76.9189,0.00035167,0.000304341,0.000281006,1.64053e-05
77.6845,0.000352296,0.000304449,0.000281181,1.64053e-05
78.4576,0.000352927,0.000304556,0.000281356,1.64053e-05
79.2385,0.000353563,0.000304663,0.000281532,1.64053e-05
80.0272,0.000354204,0.00030477,0.000281708,1.64053e-05
80.8236,0.000354851,0.000304877,0.000281886,1.64053e-05
81.628,0.000355503,0.000304984,0.000282064,1.64053e-05
82.4405,0.000356161,0.000305091,0.000282243,1.64053e-05
83.261,0.000356824,0.000305198,0.000282422,1.64053e-05
84.0896,0.000357493,0.000305305,0.000282603,1.64053e-05
84.9266,0.000358168,0.000305411,0.000282784,1.64053e-05
85.7718,0.000358848,0.000305518,0.000282966,1.64053e-05
86.6255,0.000359535,0.000305624,0.000283148,1.64053e-05
87.4876,0.000360227,0.000305731,0.000283332,1.64053e-05
88.3584,0.000360925,0.000305837,0.000283516,1.64053e-05
89.2378,0.000361629,0.000305943,0.000283702,1.64053e-05
90.1259,0.000362339,0.000306049,0.000283888,1.64053e-05
91.0229,0.000363056,0.000306155,0.000284074,1.64053e-05
91.9288,0.000363778,0.000306261,0.000284262,1.64053e-05
92.8438,0.000364507,0.000306366,0.000284451,1.64053e-05
93.7678,0.000365243,0.000306472,0.00028464,1.64053e-05
94.7011,0.000365984,0.000306578,0.000284831,1.64053e-05
95.6436,0.000366733,0.000306683,0.000285022,1.64053e-05
96.5955,0.000367487,0.000306789,0.000285214,1.64053e-05
97.5569,0.000368249,0.000306894,0.000285408,1.64053e-05
98.5278,0.000369017,0.000306999,0.000285602,1.64053e-05
99.5085,0.000369792,0.000307104,0.000285797,1.64053e-05
100.499,0.000370573,0.000307209,0.000285993,1.64053e-05
101.499,0.000371362,0.000307314,0.00028619,1.64053e-05
102.509,0.000372158,0.000307419,0.000286388,1.64053e-05
103.53,0.00037296,0.000307524,0.000286587,1.64053e-05
104.56,0.00037377,0.000307629,0.000286787,1.64053e-05
105.601,0.000374587,0.000307733,0.000286988,1.64053e-05
106.652,0.000375412,0.000307838,0.00028719,1.64053e-05
107.713,0.000376244,0.000307942,0.000287393,1.64053e-05
108.785,0.000377083,0.000308047,0.000287598,1.64053e-05
109.868,0.00037793,0.000308151,0.000287803,1.64053e-05
110.961,0.000378785,0.000308255,0.000288009,1.64053e-05
112.066,0.000379647,0.000308359,0.000288217,1.64053e-05
113.181,0.000380517,0.000308464,0.000288425,1.64053e-05
114.307,0.000381395,0.000308568,0.000288635,1.64053e-05
115.445,0.000382281,0.000308672,0.000288846,1.64053e-05
116.594,0.000383175,0.000308775,0.000289058,1.64053e-05
117.755,0.000384078,0.000308879,0.000289271,1.64053e-05
118.926,0.000384988,0.000308983,0.000289485,1.64053e-05
120.11,0.000385907,0.000309087,0.000289701,1.64053e-05
121.306,0.000386834,0.00030919,0.000289918,1.64053e-05
122.513,0.00038777,0.000309294,0.000290136,1.64053e-05
123.732,0.000388714,0.000309397,0.000290355,1.64053e-05
124.964,0.000389667,0.000309501,0.000290575,1.64053e-05
126.207,0.000390629,0.000309604,0.000290797,1.64053e-05
127.463,0.0003916,0.000309707,0.00029102,1.64053e-05
128.732,0.00039258,0.00030981,0.000291245,1.64053e-05
130.013,0.000393569,0.000309913,0.00029147,1.64053e-05
131.307,0.000394567,0.000310016,0.000291697,1.64053e-05
132.614,0.000395574,0.000310119,0.000291926,1.64053e-05
133.934,0.000396591,0.000310222,0.000292155,1.64053e-05
135.267,0.000397617,0.000310325,0.000292386,1.64053e-05
136.613,0.000398653,0.000310428,0.000292619,1.64053e-05
137.973,0.000399699,0.00031053,0.000292853,1.64053e-05
139.346,0.000400754,0.000310633,0.000293088,1.64053e-05
140.733,0.00040182,0.000310736,0.000293325,1.64053e-05
142.134,0.000402895,0.000310838,0.000293563,1.64053e-05
143.548,0.000403981,0.000310941,0.000293803,1.64053e-05
144.977,0.000405077,0.000311043,0.000294044,1.64053e-05
146.42,0.000406183,0.000311145,0.000294286,1.64053e-05
147.877,0.000407299,0.000311247,0.000294531,1.64053e-05
149.349,0.000408427,0.00031135,0.000294776,1.64053e-05
150.835,0.000409565,0.000311452,0.000295024,1.64053e-05
152.337,0.000410714,0.000311554,0.000295272,1.64053e-05
153.853,0.000411874,0.000311656,0.000295523,1.64053e-05
155.384,0.000413044,0.000311758,0.000295775,1.64053e-05
156.931,0.000414226,0.00031186,0.000296029,1.64053e-05
158.492,0.00041542,0.000311962,0.000296284,1.64053e-05
160.07,0.000416625,0.000312063,0.000296541,1.64053e-05
161.663,0.000417841,0.000312165,0.0002968,1.64053e-05
163.272,0.000419069,0.000312267,0.00029706,1.64053e-05
164.897,0.000420309,0.000312368,0.000297323,1.64053e-05
166.538,0.000421561,0.00031247,0.000297587,1.64053e-05
168.196,0.000422825,0.000312572,0.000297852,1.64053e-05
169.87,0.000424101,0.000312673,0.00029812,1.64053e-05
171.56,0.00042539,0.000312774,0.000298389,1.64053e-05
173.268,0.000426691,0.000312876,0.00029866,1.64053e-05
174.992,0.000428005,0.000312977,0.000298933,1.64053e-05
176.734,0.000429331,0.000313078,0.000299208,1.64053e-05
178.493,0.000430671,0.000313179,0.000299485,1.64053e-05
180.269,0.000432023,0.00031328,0.000299764,1.64053e-05
182.063,0.000433389,0.000313382,0.000300044,1.64053e-05
183.876,0.000434768,0.000313483,0.000300327,1.64053e-05
185.706,0.00043616,0.000313584,0.000300612,1.64053e-05
187.554,0.000437566,0.000313685,0.000300898,1.64053e-05
189.42,0.000438986,0.000313785,0.000301187,1.64053e-05
191.306,0.00044042,0.000313886,0.000301478,1.64053e-05
193.21,0.000441868,0.000313987,0.00030177,1.64053e-05
195.133,0.00044333,0.000314088,0.000302065,1.64053e-05
197.075,0.000444807,0.000314188,0.000302362,1.64053e-05
199.036,0.000446298,0.000314289,0.000302662,1.64053e-05
201.017,0.000447804,0.00031439,0.000302963,1.64053e-05
203.018,0.000449325,0.00031449,0.000303266,1.64053e-05
205.038,0.000450861,0.000314591,0.000303572,1.64053e-05
207.079,0.000452412,0.000314691,0.00030388,1.64053e-05
209.14,0.000453978,0.000314792,0.000304191,1.64053e-05
211.222,0.000455561,0.000314892,0.000304503,1.64053e-05
213.324,0.000457158,0.000314992,0.000304818,1.64053e-05
215.447,0.000458772,0.000315093,0.000305135,1.64053e-05
217.591,0.000460402,0.000315193,0.000305455,1.64053e-05
219.757,0.000462048,0.000315293,0.000305777,1.64053e-05
221.944,0.000463711,0.000315393,0.000306101,1.64053e-05
224.153,0.00046539,0.000315493,0.000306428,1.64053e-05
226.384,0.000467086,0.000315593,0.000306758,1.64053e-05
228.637,0.000468799,0.000315693,0.00030709,1.64053e-05
230.913,0.000470529,0.000315793,0.000307424,1.64053e-05
233.211,0.000472277,0.000315893,0.000307762,1.64053e-05
235.532,0.000474042,0.000315993,0.000308101,1.64053e-05
237.876,0.000475825,0.000316093,0.000308444,1.64053e-05
240.244,0.000477626,0.000316193,0.000308789,1.64053e-05
242.635,0.000479445,0.000316293,0.000309136,1.64053e-05
245.049,0.000481282,0.000316392,0.000309487,1.64053e-05
247.488,0.000483138,0.000316492,0.00030984,1.64053e-05
249.952,0.000485013,0.000316592,0.000310196,1.64053e-05
252.439,0.000486906,0.000316691,0.000310555,1.64053e-05
254.952,0.000488819,0.000316791,0.000310916,1.64053e-05
257.489,0.000490752,0.000316891,0.000311281,1.64053e-05
260.052,0.000492704,0.00031699,0.000311648,1.64053e-05
262.64,0.000494675,0.00031709,0.000312018,1.64053e-05
265.254,0.000496667,0.000317189,0.000312392,1.64053e-05
267.894,0.000498679,0.000317288,0.000312768,1.64053e-05
270.56,0.000500712,0.000317388,0.000313148,1.64053e-05
273.253,0.000502765,0.000317487,0.00031353,1.64053e-05
275.973,0.000504839,0.000317587,0.000313916,1.64053e-05
278.719,0.000506935,0.000317686,0.000314305,1.64053e-05
281.493,0.000509052,0.000317785,0.000314696,1.64053e-05
284.295,0.00051119,0.000317884,0.000315092,1.64053e-05
287.124,0.000513351,0.000317983,0.00031549,1.64053e-05
289.982,0.000515533,0.000318082,0.000315892,1.64053e-05
292.868,0.000517738,0.000318182,0.000316297,1.64053e-05
295.783,0.000519966,0.000318281,0.000316705,1.64053e-05
298.727,0.000522216,0.00031838,0.000317117,1.64053e-05
301.7,0.00052449,0.000318479,0.000317532,1.64053e-05
304.703,0.000526787,0.000318578,0.000317951,1.64053e-05
307.735,0.000529107,0.000318677,0.000318374,1.64053e-05
310.798,0.000531452,0.000318776,0.000318799,1.64053e-05
313.891,0.00053382,0.000318874,0.000319229,1.64053e-05
317.016,0.000536213,0.000318973,0.000319662,1.64053e-05
320.171,0.000538631,0.000319072,0.000320099,1.64053e-05
323.357,0.000541074,0.000319171,0.000320539,1.64053e-05
326.576,0.000543542,0.00031927,0.000320983,1.64053e-05
329.826,0.000546035,0.000319368,0.000321432,1.64053e-05
333.108,0.000548554,0.000319467,0.000321883,1.64053e-05
336.424,0.0005511,0.000319566,0.000322339,1.64053e-05
339.772,0.000553672,0.000319664,0.000322799,1.64053e-05
343.154,0.00055627,0.000319763,0.000323263,1.64053e-05
346.569,0.000558895,0.000319862,0.00032373,1.64053e-05
350.018,0.000561548,0.00031996,0.000324202,1.64053e-05
353.502,0.000564228,0.000320059,0.000324678,1.64053e-05
357.02,0.000566936,0.000320157,0.000325158,1.64053e-05
360.574,0.000569672,0.000320256,0.000325642,1.64053e-05
364.162,0.000572436,0.000320354,0.000326131,1.64053e-05
367.787,0.000575229,0.000320452,0.000326624,1.64053e-05
371.447,0.000578051,0.000320551,0.000327121,1.64053e-05
