p_initial,p_final,e_loss,x_sigma,dir_sigma,e_sigma
1.32739,1.31396,0.0133879,11.4412,0.00762747,0.000942718
1.3366,1.32316,0.0133942,11.3616,0.00757436,0.000942763
1.34586,1.33242,0.0134005,11.2825,0.00752162,0.000942807
1.35519,1.34174,0.0134068,11.2039,0.00746926,0.000942852
1.36458,1.35113,0.0134131,11.1259,0.00741726,0.000942897
1.37404,1.36058,0.0134195,11.0485,0.00736564,0.000942942
1.38357,1.3701,0.0134258,10.9716,0.00731438,0.000942988
1.39316,1.37969,0.0134322,10.8952,0.00726348,0.000943033
1.40281,1.38934,0.0134386,10.8194,0.00721295,0.000943079
1.41254,1.39905,0.013445,10.7442,0.00716277,0.000943125
1.42233,1.40884,0.0134514,10.6694,0.00711294,0.000943172
1.43219,1.41869,0.0134578,10.5952,0.00706347,0.000943218
1.44212,1.42861,0.0134643,10.5215,0.00701435,0.000943265
1.45211,1.4386,0.0134707,10.4484,0.00696557,0.000943311
1.46218,1.44866,0.0134772,10.3757,0.00691714,0.000943358
1.47231,1.45879,0.0134836,10.3036,0.00686905,0.000943405
1.48252,1.46899,0.0134901,10.232,0.0068213,0.000943453
1.49279,1.47926,0.0134966,10.1608,0.00677388,0.0009435
1.50314,1.48961,0.0135031,10.0902,0.0067268,0.000943547
1.51356,1.50002,0.0135096,10.0201,0.00668005,0.000943595
1.52405,1.5105,0.0135161,9.95047,0.00663364,0.000943643
1.53462,1.52106,0.0135227,9.88134,0.00658755,0.00094369
1.54525,1.53169,0.0135292,9.81269,0.00654178,0.000943738
1.55597,1.5424,0.0135358,9.74452,0.00649634,0.000943787
1.56675,1.55318,0.0135423,9.67684,0.00645121,0.000943835
1.57761,1.56403,0.0135489,9.60963,0.00640641,0.000943883
1.58855,1.57496,0.0135555,9.54289,0.00636191,0.000943931
1.59956,1.58597,0.0135621,9.47662,0.00631774,0.00094398
1.61065,1.59705,0.0135687,9.41082,0.00627387,0.000944028
1.62181,1.60821,0.0135753,9.34548,0.00623031,0.000944077
1.63305,1.61944,0.0135819,9.28061,0.00618706,0.000944125
1.64437,1.63075,0.0135886,9.21618,0.00614411,0.000944174
1.65577,1.64215,0.0135952,9.15221,0.00610146,0.000944223
1.66725,1.65362,0.0136019,9.08869,0.00605912,0.000944272
1.6788,1.66517,0.0136085,9.02562,0.00601707,0.000944321
1.69044,1.6768,0.0136152,8.96299,0.00597531,0.000944369
1.70216,1.68851,0.0136219,8.9008,0.00593385,0.000944418
1.71396,1.7003,0.0136285,8.83904,0.00589268,0.000944467
1.72584,1.71218,0.0136352,8.77772,0.0058518,0.000944516
1.7378,1.72413,0.0136419,8.71683,0.00581121,0.000944565
1.74985,1.73617,0.0136486,8.65636,0.0057709,0.000944614
1.76198,1.7483,0.0136553,8.59632,0.00573087,0.000944663
1.77419,1.7605,0.0136621,8.5367,0.00569113,0.000944712
1.78649,1.77279,0.0136688,8.4775,0.00565166,0.000944761
1.79887,1.78517,0.0136755,8.41872,0.00561247,0.00094481
1.81134,1.79763,0.0136822,8.36034,0.00557355,0.000944859
1.8239,1.81018,0.013689,8.30238,0.00553491,0.000944908
1.83654,1.82282,0.0136957,8.24482,0.00549654,0.000944957
1.84927,1.83554,0.0137025,8.18766,0.00545843,0.000945006
1.86209,1.84836,0.0137093,8.13091,0.00542059,0.000945055
1.87499,1.86126,0.013716,8.07455,0.00538302,0.000945104
1.88799,1.87425,0.0137228,8.01859,0.00534571,0.000945153
1.90108,1.88733,0.0137296,7.96301,0.00530867,0.000945202
1.91426,1.9005,0.0137364,7.90783,0.00527188,0.00094525
1.92752,1.91376,0.0137432,7.85303,0.00523535,0.000945299
1.94089,1.92712,0.01375,7.79862,0.00519907,0.000945348
1.95434,1.94056,0.0137568,7.74459,0.00516305,0.000945397
1.96789,1.9541,0.0137636,7.69093,0.00512728,0.000945445
1.98153,1.96774,0.0137704,7.63765,0.00509176,0.000945494
1.99526,1.98147,0.0137772,7.58474,0.00505649,0.000945542
2.00909,1.99529,0.0137841,7.53221,0.00502146,0.000945591
2.02302,2.00921,0.0137909,7.48004,0.00498668,0.000945639
2.03704,2.02323,0.0137977,7.42823,0.00495214,0.000945688
2.05116,2.03734,0.0138046,7.37679,0.00491785,0.000945736
2.06538,2.05155,0.0138114,7.3257,0.00488379,0.000945784
2.0797,2.06586,0.0138183,7.27497,0.00484997,0.000945833
2.09411,2.08027,0.0138251,7.2246,0.00481639,0.000945881
2.10863,2.09478,0.013832,7.17458,0.00478304,0.000945929
2.12324,2.10939,0.0138389,7.1249,0.00474993,0.000945977
2.13796,2.1241,0.0138457,7.07558,0.00471704,0.000946025
2.15278,2.13891,0.0138526,7.02659,0.00468439,0.000946072
2.1677,2.15383,0.0138595,6.97795,0.00465196,0.00094612
2.18273,2.16885,0.0138664,6.92965,0.00461976,0.000946168
2.19786,2.18397,0.0138732,6.88169,0.00458778,0.000946215
2.21309,2.1992,0.0138801,6.83406,0.00455603,0.000946263
2.22844,2.21453,0.013887,6.78676,0.0045245,0.00094631
2.24388,2.22997,0.0138939,6.73979,0.00449319,0.000946357
2.25944,2.24552,0.0139008,6.69315,0.00446209,0.000946404
2.2751,2.26117,0.0139077,6.64684,0.00443122,0.000946452
2.29087,2.27694,0.0139146,6.60085,0.00440056,0.000946499
2.30675,2.29281,0.0139215,6.55517,0.00437011,0.000946545
2.32274,2.30879,0.0139284,6.50982,0.00433987,0.000946592
2.33884,2.32489,0.0139353,6.46478,0.00430985,0.000946639
2.35505,2.34109,0.0139423,6.42006,0.00428003,0.000946685
2.37137,2.35741,0.0139492,6.37565,0.00425042,0.000946732
2.38781,2.37384,0.0139561,6.33154,0.00422102,0.000946778
2.40436,2.39039,0.013963,6.28775,0.00419182,0.000946824
2.42103,2.40705,0.01397,6.24426,0.00416283,0.00094687
2.43781,2.42382,0.0139769,6.20107,0.00413404,0.000946916
2.45471,2.44071,0.0139838,6.15818,0.00410545,0.000946962
2.47172,2.45772,0.0139908,6.11559,0.00407706,0.000947008
2.48886,2.47485,0.0139977,6.0733,0.00404886,0.000947054
2.50611,2.49209,0.0140046,6.0313,0.00402086,0.000947099
2.52348,2.50946,0.0140116,5.9896,0.00399306,0.000947144
2.54097,2.52694,0.0140185,5.94818,0.00396545,0.00094719
2.55859,2.54455,0.0140255,5.90705,0.00393803,0.000947235
2.57632,2.56228,0.0140324,5.86621,0.0039108,0.00094728
2.59418,2.58013,0.0140394,5.82565,0.00388376,0.000947325
2.61216,2.5981,0.0140463,5.78538,0.00385691,0.000947369
2.63027,2.6162,0.0140533,5.74538,0.00383025,0.000947414
2.6485,2.63443,0.0140602,5.70567,0.00380377,0.000947458
2.66686,2.65278,0.0140672,5.66622,0.00377748,0.000947503
2.68534,2.67126,0.0140741,5.62706,0.00375136,0.000947547
2.70396,2.68987,0.0140811,5.58816,0.00372543,0.000947591
2.7227,2.7086,0.0140881,5.54954,0.00369968,0.000947635
2.74157,2.72747,0.014095,5.51118,0.00367411,0.000947679
2.76058,2.74647,0.014102,5.47309,0.00364872,0.000947722
2.77971,2.76559,0.014109,5.43527,0.00362351,0.000947766
2.79898,2.78486,0.0141159,5.39771,0.00359846,0.000947809
2.81838,2.80425,0.0141229,5.3604,0.0035736,0.000947852
2.83792,2.82378,0.0141299,5.32336,0.0035489,0.000947895
2.85759,2.84344,0.0141368,5.28658,0.00352438,0.000947938
2.8774,2.86325,0.0141438,5.25005,0.00350003,0.000947981
2.89734,2.88318,0.0141508,5.21377,0.00347584,0.000948024
2.91743,2.90326,0.0141578,5.17775,0.00345183,0.000948066
2.93765,2.92348,0.0141647,5.14198,0.00342798,0.000948108
2.95801,2.94383,0.0141717,5.10645,0.00340429,0.000948151
2.97852,2.96433,0.0141787,5.07117,0.00338077,0.000948193
2.99916,2.98497,0.0141857,5.03614,0.00335742,0.000948235
3.01995,3.00575,0.0141926,5.00135,0.00333422,0.000948276
3.04089,3.02668,0.0141996,4.9668,0.00331119,0.000948318
3.06196,3.04775,0.0142066,4.93249,0.00328832,0.000948359
3.08319,3.06897,0.0142136,4.89842,0.0032656,0.000948401
3.10456,3.09033,0.0142205,4.86458,0.00324305,0.000948442
3.12608,3.11184,0.0142275,4.83098,0.00322065,0.000948483
3.14775,3.13351,0.0142345,4.79761,0.0031984,0.000948523
3.16957,3.15532,0.0142415,4.76448,0.00317631,0.000948564
3.19154,3.17728,0.0142485,4.73157,0.00315438,0.000948605
3.21366,3.1994,0.0142555,4.6989,0.00313259,0.000948645
3.23594,3.22167,0.0142624,4.66644,0.00311096,0.000948685
3.25837,3.24409,0.0142694,4.63422,0.00308947,0.000948725
3.28095,3.26667,0.0142764,4.60222,0.00306814,0.000948766
3.3037,3.2894,0.0142834,4.57044,0.00304695,0.000948805
3.3266,3.3123,0.0142904,4.53888,0.00302591,0.000948844
3.34965,3.33535,0.0142973,4.50753,0.00300502,0.000948884
3.37287,3.35856,0.0143043,4.47641,0.00298427,0.000948923
3.39625,3.38193,0.0143113,4.4455,0.00296366,0.000948963
3.41979,3.40547,0.0143183,4.41481,0.0029432,0.000949001
3.4435,3.42917,0.0143253,4.38433,0.00292288,0.00094904
3.46737,3.45303,0.0143322,4.35406,0.0029027,0.000949079
3.4914,3.47706,0.0143392,4.324,0.00288266,0.000949117
3.5156,3.50125,0.0143462,4.29414,0.00286276,0.000949156
3.53997,3.52561,0.0143532,4.2645,0.00284299,0.000949194
3.56451,3.55014,0.0143602,4.23506,0.00282337,0.000949232
3.58922,3.57485,0.0143671,4.20582,0.00280388,0.00094927
3.6141,3.59972,0.0143741,4.17679,0.00278452,0.000949308
3.63915,3.62476,0.0143811,4.14796,0.0027653,0.000949345
3.66438,3.64998,0.0143881,4.11933,0.00274621,0.000949382
3.68978,3.67538,0.0143951,4.09089,0.00272725,0.00094942
3.71535,3.70094,0.014402,4.06265,0.00270843,0.000949457
3.74111,3.72669,0.014409,4.03461,0.00268974,0.000949493
3.76704,3.75262,0.014416,4.00676,0.00267117,0.00094953
3.79315,3.77872,0.014423,3.97911,0.00265274,0.000949567
3.81944,3.80501,0.0144299,3.95165,0.00263443,0.000949603
3.84592,3.83148,0.0144369,3.92437,0.00261624,0.00094964
3.87258,3.85813,0.0144439,3.89729,0.00259819,0.000949676
3.89942,3.88496,0.0144509,3.87039,0.00258026,0.000949712
3.92645,3.91199,0.0144578,3.84368,0.00256245,0.000949747
3.95367,3.9392,0.0144648,3.81716,0.00254477,0.000949783
3.98107,3.96659,0.0144718,3.79082,0.00252721,0.000949819
4.00867,3.99418,0.0144787,3.76466,0.00250977,0.000949854
4.03645,4.02196,0.0144857,3.73868,0.00249245,0.000949889
4.06443,4.04994,0.0144927,3.71288,0.00247525,0.000949924
4.09261,4.0781,0.0144996,3.68726,0.00245817,0.000949959
4.12098,4.10646,0.0145066,3.66182,0.00244121,0.000949994
4.14954,4.13502,0.0145136,3.63655,0.00242436,0.000950028
4.1783,4.16378,0.0145205,3.61146,0.00240763,0.000950063
4.20727,4.19273,0.0145275,3.58654,0.00239102,0.000950097
4.23643,4.22189,0.0145345,3.56179,0.00237453,0.000950131
4.2658,4.25125,0.0145414,3.53722,0.00235814,0.000950165
4.29536,4.28081,0.0145484,3.51282,0.00234187,0.000950199
4.32514,4.31058,0.0145553,3.48858,0.00232572,0.000950232
4.35512,4.34055,0.0145623,3.46451,0.00230967,0.000950265
4.38531,4.37073,0.0145692,3.44061,0.00229374,0.000950299
4.4157,4.40112,0.0145762,3.41687,0.00227791,0.000950332
4.44631,4.43173,0.0145832,3.3933,0.0022622,0.000950365
4.47713,4.46254,0.0145901,3.36989,0.00224659,0.000950398
4.50817,4.49357,0.0145971,3.34665,0.00223109,0.00095043
4.53942,4.52481,0.014604,3.32356,0.0022157,0.000950463
4.57088,4.55627,0.014611,3.30063,0.00220042,0.000950495
4.60257,4.58794,0.0146179,3.27787,0.00218524,0.000950527
4.63447,4.61984,0.0146249,3.25525,0.00217017,0.000950559
4.66659,4.65196,0.0146318,3.2328,0.0021552,0.000950591
4.69894,4.6843,0.0146387,3.2105,0.00214033,0.000950623
4.73151,4.71686,0.0146457,3.18836,0.00212557,0.000950655
4.76431,4.74965,0.0146526,3.16636,0.00211091,0.000950686
4.79733,4.78267,0.0146596,3.14453,0.00209635,0.000950717
4.83059,4.81592,0.0146665,3.12284,0.00208189,0.000950748
4.86407,4.8494,0.0146734,3.1013,0.00206753,0.000950779
4.89779,4.8831,0.0146804,3.07991,0.00205327,0.00095081
4.93174,4.91705,0.0146873,3.05867,0.00203911,0.000950841
4.96592,4.95123,0.0146942,3.03757,0.00202504,0.000950871
5.00035,4.98564,0.0147012,3.01662,0.00201108,0.000950902
5.03501,5.02029,0.0147081,2.99582,0.00199721,0.000950932
5.06991,5.05519,0.014715,2.97516,0.00198343,0.000950962
5.10505,5.09032,0.014722,2.95464,0.00196976,0.000950992
5.14044,5.1257,0.0147289,2.93426,0.00195617,0.000951022
5.17607,5.16133,0.0147358,2.91403,0.00194268,0.000951051
5.21195,5.1972,0.0147427,2.89393,0.00192928,0.000951081
5.24807,5.23332,0.0147497,2.87397,0.00191598,0.00095111
5.28445,5.26969,0.0147566,2.85416,0.00190277,0.000951139
5.32108,5.30632,0.0147635,2.83447,0.00188965,0.000951168
5.35797,5.34319,0.0147704,2.81493,0.00187662,0.000951197
5.39511,5.38033,0.0147773,2.79552,0.00186367,0.000951226
5.4325,5.41772,0.0147842,2.77624,0.00185082,0.000951254
5.47016,5.45537,0.0147912,2.7571,0.00183806,0.000951283
5.50808,5.49328,0.0147981,2.73809,0.00182539,0.000951311
5.54626,5.53145,0.014805,2.71921,0.0018128,0.000951339
5.5847,5.56989,0.0148119,2.70046,0.0018003,0.000951367
5.62341,5.60859,0.0148188,2.68184,0.00178789,0.000951395
5.66239,5.64756,0.0148257,2.66335,0.00177556,0.000951423
5.70164,5.68681,0.0148326,2.64498,0.00176332,0.00095145
5.74116,5.72632,0.0148395,2.62675,0.00175116,0.000951478
5.78096,5.76611,0.0148464,2.60864,0.00173909,0.000951505
5.82103,5.80618,0.0148533,2.59065,0.0017271,0.000951532
5.86138,5.84652,0.0148602,2.57279,0.00171519,0.000951559
5.90201,5.88714,0.0148671,2.55505,0.00170336,0.000951586
5.94292,5.92805,0.014874,2.53744,0.00169162,0.000951613
5.98412,5.96923,0.0148809,2.51994,0.00167996,0.000951639
6.0256,6.01071,0.0148878,2.50257,0.00166838,0.000951666
6.06736,6.05247,0.0148947,2.48532,0.00165687,0.000951692
6.10942,6.09452,0.0149015,2.46818,0.00164545,0.000951718
6.15177,6.13686,0.0149084,2.45117,0.00163411,0.000951744
6.19441,6.17949,0.0149153,2.43427,0.00162284,0.00095177
6.23735,6.22242,0.0149222,2.41749,0.00161165,0.000951796
6.28058,6.26565,0.0149291,2.40082,0.00160054,0.000951822
6.32412,6.30918,0.014936,2.38427,0.00158951,0.000951847
6.36796,6.35301,0.0149428,2.36784,0.00157855,0.000951872
6.4121,6.39714,0.0149497,2.35151,0.00156767,0.000951898
6.45654,6.44158,0.0149566,2.3353,0.00155687,0.000951923
6.5013,6.48633,0.0149635,2.3192,0.00154613,0.000951948
6.54636,6.53139,0.0149703,2.30322,0.00153548,0.000951972
6.59174,6.57676,0.0149772,2.28734,0.00152489,0.000951997
6.63743,6.62244,0.0149841,2.27157,0.00151438,0.000952022
6.68344,6.66845,0.014991,2.25592,0.00150394,0.000952046
6.72977,6.71477,0.0149978,2.24037,0.00149357,0.00095207
6.77642,6.76141,0.0150047,2.22492,0.00148328,0.000952094
6.82339,6.80837,0.0150116,2.20959,0.00147306,0.000952118
6.87068,6.85566,0.0150184,2.19436,0.0014629,0.000952143
6.91831,6.90328,0.0150253,2.17923,0.00145282,0.000952166
6.96627,6.95123,0.0150321,2.16421,0.00144281,0.00095219
7.01455,6.99951,0.015039,2.1493,0.00143286,0.000952213
7.06318,7.04813,0.0150459,2.13448,0.00142298,0.000952237
7.11214,7.09708,0.0150527,2.11977,0.00141318,0.00095226
7.16143,7.14637,0.0150596,2.10516,0.00140344,0.000952283
7.21107,7.19601,0.0150664,2.09065,0.00139376,0.000952306
7.26106,7.24598,0.0150733,2.07624,0.00138416,0.000952329
7.31139,7.29631,0.0150801,2.06193,0.00137462,0.000952352
7.36207,7.34698,0.015087,2.04772,0.00136514,0.000952374
7.4131,7.39801,0.0150938,2.03361,0.00135574,0.000952397
7.46449,7.44939,0.0151007,2.01959,0.00134639,0.000952419
7.51623,7.50112,0.0151075,2.00567,0.00133711,0.000952441
7.56833,7.55321,0.0151144,1.99185,0.0013279,0.000952464
7.62079,7.60567,0.0151212,1.97812,0.00131875,0.000952485
7.67361,7.65849,0.0151281,1.96449,0.00130966,0.000952507
7.72681,7.71167,0.0151349,1.95095,0.00130063,0.000952529
7.78037,7.76522,0.0151417,1.93751,0.00129167,0.000952551
7.8343,7.81915,0.0151486,1.92415,0.00128277,0.000952572
7.8886,7.87344,0.0151554,1.91089,0.00127393,0.000952594
7.94328,7.92812,0.0151623,1.89772,0.00126515,0.000952615
7.99834,7.98317,0.0151691,1.88465,0.00125643,0.000952636
8.05378,8.0386,0.0151841,1.87166,0.00124777,0.000952655
8.10961,8.09442,0.0151931,1.85876,0.00123917,0.000952676
8.16582,8.15062,0.0152022,1.84595,0.00123063,0.000952696
8.22243,8.20721,0.0152112,1.83323,0.00122215,0.000952716
8.27942,8.2642,0.0152202,1.8206,0.00121373,0.000952736
8.33681,8.32158,0.0152293,1.80805,0.00120537,0.000952756
8.3946,8.37936,0.0152384,1.7956,0.00119706,0.000952776
8.45279,8.43754,0.0152475,1.78322,0.00118881,0.000952796
8.51138,8.49612,0.0152566,1.77093,0.00118062,0.000952815
8.57038,8.55511,0.0152657,1.75873,0.00117249,0.000952835
8.62979,8.61451,0.0152749,1.74661,0.00116441,0.000952854
8.6896,8.67432,0.015284,1.73458,0.00115638,0.000952874
8.74984,8.73454,0.0152932,1.72263,0.00114841,0.000952893
8.81049,8.79519,0.0153024,1.71076,0.0011405,0.000952912
8.87156,8.85625,0.0153116,1.69897,0.00113264,0.000952931
8.93305,8.91773,0.0153208,1.68726,0.00112484,0.00095295
8.99498,8.97964,0.01533,1.67564,0.00111709,0.000952968
9.05733,9.04199,0.0153393,1.66409,0.00110939,0.000952987
9.12011,9.10476,0.0153485,1.65262,0.00110175,0.000953006
9.18333,9.16797,0.0153578,1.64124,0.00109416,0.000953024
9.24698,9.23161,0.0153671,1.62993,0.00108662,0.000953043
9.31108,9.2957,0.0153764,1.6187,0.00107913,0.000953061
9.37562,9.36023,0.0153858,1.60755,0.00107169,0.000953079
9.44061,9.42521,0.0153951,1.59647,0.00106431,0.000953097
9.50605,9.49064,0.0154045,1.58547,0.00105698,0.000953115
9.57194,9.55653,0.0154139,1.57455,0.0010497,0.000953133
9.63829,9.62287,0.0154233,1.5637,0.00104246,0.000953151
9.7051,9.68967,0.0154327,1.55292,0.00103528,0.000953168
9.77237,9.75693,0.0154421,1.54222,0.00102815,0.000953186
9.84011,9.82466,0.0154516,1.5316,0.00102106,0.000953203
9.90832,9.89286,0.0154611,1.52105,0.00101403,0.00095322
9.977,9.96153,0.0154706,1.51057,0.00100704,0.000953238
10.0462,10.0307,0.0154801,1.50016,0.0010001,0.000953255
10.1158,10.1003,0.0154896,1.48983,0.000993215,0.000953272
10.1859,10.1704,0.0154991,1.47956,0.000986372,0.000953289
10.2565,10.241,0.0155087,1.46937,0.000979576,0.000953306
10.3276,10.3121,0.0155183,1.45924,0.000972827,0.000953322
10.3992,10.3837,0.0155279,1.44919,0.000966125,0.000953339
10.4713,10.4557,0.0155375,1.43921,0.000959469,0.000953355
10.5439,10.5283,0.0155472,1.42929,0.000952859,0.000953372
10.617,10.6014,0.0155569,1.41944,0.000946295,0.000953388
10.6905,10.675,0.0155665,1.40967,0.000939776,0.000953404
10.7647,10.7491,0.0155763,1.39995,0.000933301,0.000953421
10.8393,10.8237,0.015586,1.39031,0.000926872,0.000953437
10.9144,10.8988,0.0155957,1.38073,0.000920486,0.000953453
10.9901,10.9745,0.0156055,1.37122,0.000914145,0.000953468
11.0662,11.0506,0.0156153,1.36177,0.000907847,0.000953485
11.1429,11.1273,0.0156251,1.35239,0.000901593,0.0009535
11.2202,11.2045,0.0156349,1.34308,0.000895382,0.000953516
11.298,11.2823,0.0156448,1.33382,0.000889214,0.000953531
11.3763,11.3606,0.0156547,1.32463,0.000883088,0.000953547
11.4551,11.4395,0.0156646,1.31551,0.000877005,0.000953562
11.5345,11.5189,0.0156745,1.30645,0.000870963,0.000953577
11.6145,11.5988,0.0156844,1.29745,0.000864963,0.000953593
11.695,11.6793,0.0156944,1.28851,0.000859005,0.000953608
11.7761,11.7604,0.0157044,1.27963,0.000853087,0.000953622
11.8577,11.842,0.0157144,1.27082,0.000847211,0.000953637
11.9399,11.9242,0.0157244,1.26206,0.000841374,0.000953652
12.0226,12.0069,0.0157345,1.25337,0.000835579,0.000953667
12.106,12.0902,0.0157446,1.24474,0.000829823,0.000953682
12.1899,12.1741,0.0157547,1.23616,0.000824106,0.000953696
12.2744,12.2586,0.0157648,1.22765,0.000818429,0.000953711
12.3595,12.3437,0.015775,1.21919,0.000812792,0.000953725
12.4451,12.4294,0.0157852,1.21079,0.000807193,0.000953739
12.5314,12.5156,0.0157954,1.20245,0.000801633,0.000953753
12.6183,12.6025,0.0158056,1.19417,0.000796111,0.000953768
12.7057,12.6899,0.0158158,1.18594,0.000790627,0.000953782
12.7938,12.778,0.0158261,1.17777,0.000785181,0.000953796
12.8825,12.8667,0.0158364,1.16966,0.000779772,0.000953809
12.9718,12.9559,0.0158468,1.1616,0.000774401,0.000953823
13.0617,13.0459,0.0158571,1.1536,0.000769067,0.000953837
13.1522,13.1364,0.0158675,1.14566,0.000763769,0.000953851
13.2434,13.2275,0.0158779,1.13776,0.000758508,0.000953864
13.3352,13.3193,0.0158884,1.12993,0.000753283,0.000953878
13.4276,13.4118,0.0158988,1.12214,0.000748095,0.000953891
13.5207,13.5048,0.0159093,1.11441,0.000742942,0.000953904
13.6144,13.5985,0.0159198,1.10674,0.000737824,0.000953918
13.7088,13.6929,0.0159304,1.09912,0.000732742,0.000953931
13.8038,13.7879,0.015941,1.09154,0.000727695,0.000953944
13.8995,13.8836,0.0159516,1.08403,0.000722683,0.000953957
13.9959,13.9799,0.0159622,1.07656,0.000717705,0.00095397
14.0929,14.0769,0.0159728,1.06914,0.000712762,0.000953983
14.1906,14.1746,0.0159835,1.06178,0.000707852,0.000953996
14.2889,14.2729,0.0159943,1.05447,0.000702977,0.000954008
14.388,14.372,0.016005,1.0472,0.000698135,0.000954021
14.4877,14.4717,0.0160158,1.03999,0.000693326,0.000954034
14.5881,14.5721,0.0160266,1.03283,0.000688551,0.000954046
14.6893,14.6732,0.0160374,1.02571,0.000683808,0.000954059
14.7911,14.775,0.0160483,1.01865,0.000679098,0.000954071
14.8936,14.8776,0.0160592,1.01163,0.000674421,0.000954083
14.9968,14.9808,0.0160701,1.00467,0.000669776,0.000954095
15.1008,15.0847,0.0160811,0.997746,0.000665162,0.000954107
15.2055,15.1894,0.0160921,0.990873,0.000660581,0.00095412
15.3109,15.2948,0.0161031,0.984049,0.000656031,0.000954131
15.417,15.4009,0.0161142,0.977271,0.000651513,0.000954143
15.5239,15.5077,0.0161253,0.97054,0.000647025,0.000954155
15.6315,15.6153,0.0161364,0.963856,0.000642569,0.000954167
15.7398,15.7237,0.0161475,0.957217,0.000638143,0.000954179
15.8489,15.8328,0.0161587,0.950624,0.000633748,0.00095419
15.9588,15.9426,0.01617,0.944077,0.000629383,0.000954202
16.0694,16.0532,0.0161812,0.937575,0.000625049,0.000954213
16.1808,16.1646,0.0161925,0.931117,0.000620744,0.000954225
16.293,16.2768,0.0162038,0.924704,0.000616468,0.000954236
16.4059,16.3897,0.0162152,0.918336,0.000612223,0.000954247
16.5196,16.5034,0.0162266,0.912011,0.000608006,0.000954259
16.6341,16.6179,0.016238,0.905729,0.000603818,0.00095427
16.7494,16.7332,0.0162495,0.899491,0.00059966,0.000954281
16.8655,16.8493,0.016261,0.893297,0.00059553,0.000954292
16.9824,16.9662,0.0162725,0.887144,0.000591428,0.000954303
17.1002,17.0839,0.0162841,0.881034,0.000587355,0.000954314
17.2187,17.2024,0.0162957,0.874966,0.00058331,0.000954325
17.338,17.3217,0.0163074,0.86894,0.000579292,0.000954336
17.4582,17.4419,0.016319,0.862956,0.000575303,0.000954346
17.5792,17.5629,0.0163308,0.857013,0.000571341,0.000954357
17.7011,17.6847,0.0163425,0.85111,0.000567406,0.000954368
17.8238,17.8074,0.0163543,0.845249,0.000563498,0.000954378
17.9473,17.931,0.0163662,0.839427,0.000559617,0.000954389
18.0717,18.0554,0.0163781,0.833646,0.000555763,0.000954399
18.197,18.1806,0.01639,0.827905,0.000551936,0.00095441
18.3231,18.3067,0.0164019,0.822203,0.000548134,0.00095442
18.4502,18.4337,0.0164139,0.816541,0.000544359,0.00095443
18.578,18.5616,0.016426,0.810917,0.000540611,0.00095444
