p_initial,p_final,e_loss,x_sigma,dir_sigma,e_sigma
18.8365,18.8069,0.0296145,0.903265,0.000602824,0.00163543
18.9671,18.9374,0.0296322,0.897043,0.000598671,0.00163546
19.0985,19.0689,0.0296499,0.890863,0.000594547,0.00163549
19.2309,19.2012,0.0296678,0.884725,0.000590451,0.00163552
19.3642,19.3345,0.0296856,0.87863,0.000586383,0.00163555
19.4984,19.4687,0.0297035,0.872578,0.000582343,0.00163558
19.6336,19.6039,0.0297215,0.866566,0.000578331,0.00163561
19.7697,19.74,0.0297395,0.860597,0.000574347,0.00163564
19.9067,19.877,0.0297576,0.854668,0.000570391,0.00163568
20.0447,20.0149,0.0297757,0.84878,0.000566461,0.00163571
20.1837,20.1539,0.0297939,0.842933,0.000562559,0.00163574
20.3236,20.2938,0.0298121,0.837126,0.000558683,0.00163577
20.4644,20.4346,0.0298304,0.83136,0.000554835,0.0016358
20.6063,20.5765,0.0298487,0.825632,0.000551013,0.00163582
20.7491,20.7193,0.0298671,0.819945,0.000547217,0.00163585
20.893,20.8631,0.0298856,0.814297,0.000543447,0.00163588
21.0378,21.0079,0.0299041,0.808687,0.000539703,0.00163591
21.1836,21.1537,0.0299226,0.803116,0.000535985,0.00163594
21.3304,21.3005,0.0299413,0.797584,0.000532293,0.00163597
21.4783,21.4483,0.0299599,0.79209,0.000528627,0.001636
21.6272,21.5972,0.0299787,0.786633,0.000524985,0.00163603
21.7771,21.7471,0.0299975,0.781215,0.000521369,0.00163605
21.928,21.898,0.0300163,0.775833,0.000517777,0.00163608
22.08,22.05,0.0300352,0.770489,0.00051421,0.00163611
22.2331,22.203,0.0300542,0.765182,0.000510668,0.00163614
22.3872,22.3571,0.0300732,0.759911,0.00050715,0.00163616
22.5424,22.5123,0.0300923,0.754676,0.000503657,0.00163619
22.6986,22.6685,0.0301115,0.749478,0.000500188,0.00163622
22.856,22.8259,0.0301307,0.744315,0.000496742,0.00163625
23.0144,22.9843,0.03015,0.739188,0.00049332,0.00163627
23.1739,23.1438,0.0301693,0.734096,0.000489922,0.0016363
23.3346,23.3044,0.0301887,0.72904,0.000486547,0.00163633
23.4963,23.4661,0.0302082,0.724018,0.000483196,0.00163635
23.6592,23.629,0.0302277,0.719031,0.000479868,0.00163638
23.8232,23.7929,0.0302473,0.714078,0.000476562,0.0016364
23.9883,23.9581,0.030267,0.709159,0.000473279,0.00163643
24.1546,24.1243,0.0302867,0.704275,0.00047002,0.00163646
24.322,24.2917,0.0303065,0.699424,0.000466782,0.00163648
24.4906,24.4603,0.0303264,0.694606,0.000463567,0.00163651
24.6604,24.63,0.0303463,0.689822,0.000460374,0.00163653
24.8313,24.801,0.0303663,0.68507,0.000457203,0.00163656
25.0035,24.9731,0.0303864,0.680351,0.000454053,0.00163658
25.1768,25.1464,0.0304066,0.675665,0.000450926,0.00163661
25.3513,25.3209,0.0304268,0.671011,0.00044782,0.00163663
25.527,25.4966,0.0304471,0.66639,0.000444735,0.00163666
25.704,25.6735,0.0304674,0.6618,0.000441672,0.00163668
25.8821,25.8516,0.0304879,0.657241,0.00043863,0.0016367
26.0615,26.031,0.0305084,0.652714,0.000435609,0.00163673
26.2422,26.2117,0.0305289,0.648218,0.000432608,0.00163675
26.4241,26.3935,0.0305496,0.643754,0.000429629,0.00163678
26.6073,26.5767,0.0305703,0.63932,0.000426669,0.0016368
26.7917,26.7611,0.0305911,0.634916,0.000423731,0.00163682
26.9774,26.9468,0.030612,0.630543,0.000420812,0.00163685
27.1644,27.1338,0.030633,0.6262,0.000417914,0.00163687
27.3527,27.322,0.030654,0.621887,0.000415035,0.00163689
27.5423,27.5116,0.0306751,0.617604,0.000412176,0.00163691
27.7332,27.7025,0.0306963,0.61335,0.000409338,0.00163694
27.9254,27.8947,0.0307176,0.609126,0.000406518,0.00163696
28.119,28.0883,0.0307389,0.60493,0.000403718,0.00163698
28.3139,28.2832,0.0307604,0.600764,0.000400938,0.00163701
28.5102,28.4794,0.0307819,0.596626,0.000398176,0.00163703
28.7078,28.677,0.0308035,0.592517,0.000395434,0.00163705
28.9068,28.876,0.0308251,0.588436,0.00039271,0.00163707
29.1072,29.0763,0.0308469,0.584383,0.000390005,0.00163709
29.3089,29.2781,0.0308688,0.580359,0.000387319,0.00163711
29.5121,29.4812,0.0308907,0.576361,0.000384652,0.00163714
29.7167,29.6857,0.0309127,0.572392,0.000382002,0.00163716
29.9226,29.8917,0.0309348,0.56845,0.000379371,0.00163718
30.1301,30.0991,0.030957,0.564534,0.000376759,0.0016372
30.3389,30.3079,0.0309793,0.560646,0.000374164,0.00163722
30.5492,30.5182,0.0310016,0.556785,0.000371587,0.00163724
30.761,30.7299,0.0310241,0.55295,0.000369028,0.00163726
30.9742,30.9431,0.0310466,0.549142,0.000366486,0.00163729
31.1889,31.1578,0.0310693,0.54536,0.000363962,0.00163731
31.4051,31.374,0.031092,0.541604,0.000361455,0.00163733
31.6228,31.5917,0.0311148,0.537874,0.000358966,0.00163735
31.842,31.8108,0.0311377,0.53417,0.000356494,0.00163737
32.0627,32.0315,0.0311607,0.530491,0.000354038,0.00163739
32.2849,32.2538,0.0311838,0.526837,0.0003516,0.00163741
32.5087,32.4775,0.031207,0.523209,0.000349179,0.00163743
32.7341,32.7028,0.0312303,0.519606,0.000346774,0.00163745
32.961,32.9297,0.0312537,0.516027,0.000344386,0.00163747
33.1894,33.1582,0.0312772,0.512473,0.000342014,0.00163749
33.4195,33.3882,0.0313008,0.508944,0.000339658,0.00163751
33.6512,33.6198,0.0313244,0.505439,0.000337319,0.00163753
33.8844,33.8531,0.0313482,0.501958,0.000334996,0.00163755
34.1193,34.0879,0.0313721,0.498501,0.000332689,0.00163757
34.3558,34.3244,0.0313961,0.495068,0.000330398,0.00163759
34.5939,34.5625,0.0314202,0.491658,0.000328122,0.00163761
34.8337,34.8023,0.0314443,0.488273,0.000325863,0.00163762
35.0752,35.0437,0.0314686,0.48491,0.000323618,0.00163764
35.3183,35.2868,0.031493,0.48157,0.00032139,0.00163766
35.5631,35.5316,0.0315175,0.478254,0.000319176,0.00163768
35.8096,35.7781,0.0315421,0.47496,0.000316978,0.0016377
36.0579,36.0263,0.0315669,0.471689,0.000314795,0.00163772
36.3078,36.2762,0.0315917,0.468441,0.000312627,0.00163774
36.5595,36.5279,0.0316166,0.465215,0.000310474,0.00163776
36.8129,36.7813,0.0316416,0.462011,0.000308336,0.00163778
37.0681,37.0364,0.0316668,0.458829,0.000306213,0.00163779
37.325,37.2933,0.0316921,0.45567,0.000304104,0.00163781
37.5837,37.552,0.0317174,0.452532,0.00030201,0.00163783
37.8443,37.8125,0.0317429,0.449415,0.00029993,0.00163785
38.1066,38.0748,0.0317685,0.44632,0.000297864,0.00163787
38.3707,38.3389,0.0317942,0.443247,0.000295813,0.00163789
38.6367,38.6049,0.0318201,0.440194,0.000293776,0.0016379
38.9045,38.8727,0.031846,0.437163,0.000291753,0.00163792
39.1742,39.1423,0.0318721,0.434152,0.000289744,0.00163794
39.4457,39.4138,0.0318983,0.431163,0.000287748,0.00163796
39.7192,39.6872,0.0319246,0.428193,0.000285767,0.00163798
39.9945,39.9625,0.031951,0.425245,0.000283799,0.00163799
40.2717,40.2397,0.0319776,0.422316,0.000281844,0.00163801
40.5509,40.5188,0.0320042,0.419408,0.000279903,0.00163803
40.8319,40.7999,0.032031,0.41652,0.000277976,0.00163805
41.115,41.0829,0.032058,0.413651,0.000276062,0.00163807
41.4,41.3679,0.032085,0.410803,0.000274161,0.00163808
41.6869,41.6548,0.0321122,0.407974,0.000272273,0.0016381
41.9759,41.9438,0.0321395,0.405164,0.000270398,0.00163812
42.2669,42.2347,0.0321669,0.402374,0.000268536,0.00163814
42.5598,42.5276,0.0321945,0.399603,0.000266686,0.00163815
42.8549,42.8226,0.0322221,0.396852,0.00026485,0.00163817
43.1519,43.1197,0.03225,0.394119,0.000263026,0.00163819
43.451,43.4187,0.0322779,0.391405,0.000261215,0.00163821
43.7522,43.7199,0.032306,0.38871,0.000259416,0.00163822
44.0555,44.0232,0.0323342,0.386033,0.000257629,0.00163824
44.3609,44.3285,0.0323626,0.383374,0.000255855,0.00163826
44.6684,44.636,0.0323911,0.380734,0.000254093,0.00163828
44.978,44.9456,0.0324197,0.378113,0.000252344,0.00163829
45.2898,45.2573,0.0324485,0.375509,0.000250606,0.00163831
45.6037,45.5712,0.0324774,0.372923,0.00024888,0.00163833
45.9198,45.8873,0.0325064,0.370355,0.000247166,0.00163835
46.2381,46.2056,0.0325356,0.367805,0.000245464,0.00163837
46.5586,46.526,0.032565,0.365272,0.000243774,0.00163838
46.8813,46.8487,0.0325944,0.362757,0.000242095,0.0016384
47.2063,47.1737,0.0326241,0.360259,0.000240428,0.00163842
47.5335,47.5009,0.0326538,0.357778,0.000238773,0.00163844
47.863,47.8303,0.0326838,0.355314,0.000237129,0.00163845
48.1948,48.1621,0.0327138,0.352868,0.000235496,0.00163847
48.5289,48.4961,0.032744,0.350438,0.000233874,0.00163849
48.8652,48.8325,0.0327744,0.348025,0.000232264,0.00163851
49.204,49.1711,0.0328049,0.345628,0.000230664,0.00163852
49.545,49.5122,0.0328356,0.343248,0.000229076,0.00163854
49.8884,49.8556,0.0328664,0.340885,0.000227498,0.00163856
50.2343,50.2014,0.0328974,0.338537,0.000225932,0.00163858
50.5825,50.5495,0.0329286,0.336206,0.000224376,0.0016386
50.9331,50.9001,0.0329599,0.333891,0.000222831,0.00163861
51.2861,51.2531,0.0329913,0.331592,0.000221297,0.00163863
51.6416,51.6086,0.0330229,0.329309,0.000219773,0.00163865
51.9996,51.9665,0.0330547,0.327041,0.000218259,0.00163867
52.36,52.327,0.0330867,0.324789,0.000216757,0.00163869
52.723,52.6899,0.0331188,0.322553,0.000215264,0.00163871
53.0884,53.0553,0.0331511,0.320331,0.000213782,0.00163873
53.4564,53.4233,0.0331835,0.318126,0.00021231,0.00163874
53.827,53.7938,0.0332161,0.315935,0.000210848,0.00163876
54.2001,54.1668,0.0332489,0.31376,0.000209396,0.00163878
54.5758,54.5425,0.0332819,0.311599,0.000207954,0.0016388
54.9541,54.9208,0.033315,0.309454,0.000206522,0.00163882
55.335,55.3017,0.0333483,0.307323,0.0002051,0.00163884
55.7186,55.6852,0.0333818,0.305207,0.000203688,0.00163886
56.1048,56.0714,0.0334154,0.303105,0.000202285,0.00163888
56.4937,56.4602,0.0334493,0.301018,0.000200892,0.0016389
56.8853,56.8518,0.0334833,0.298945,0.000199509,0.00163892
57.2796,57.2461,0.0335175,0.296887,0.000198135,0.00163894
57.6766,57.6431,0.0335518,0.294842,0.000196771,0.00163896
58.0764,58.0429,0.0335864,0.292812,0.000195416,0.00163898
58.479,58.4454,0.0336211,0.290796,0.00019407,0.001639
58.8844,58.8507,0.033656,0.288794,0.000192734,0.00163902
59.2925,59.2588,0.0336912,0.286805,0.000191407,0.00163904
59.7035,59.6698,0.0337265,0.28483,0.000190089,0.00163906
60.1174,60.0836,0.033762,0.282869,0.00018878,0.00163909
60.5341,60.5003,0.0337976,0.280921,0.00018748,0.00163911
60.9537,60.9199,0.0338335,0.278987,0.000186189,0.00163913
61.3762,61.3423,0.0338696,0.277066,0.000184907,0.00163915
61.8016,61.7677,0.0339059,0.275158,0.000183634,0.00163917
62.23,62.1961,0.0339423,0.273264,0.00018237,0.0016392
62.6614,62.6274,0.033979,0.271382,0.000181114,0.00163922
63.0957,63.0617,0.0340159,0.269513,0.000179867,0.00163924
63.5331,63.499,0.0340529,0.267658,0.000178628,0.00163927
63.9735,63.9394,0.0340902,0.265815,0.000177398,0.00163929
64.4169,64.3828,0.0341277,0.263984,0.000176177,0.00163932
64.8634,64.8293,0.0341654,0.262167,0.000174964,0.00163934
65.3131,65.2789,0.0342033,0.260362,0.000173759,0.00163937
65.7658,65.7315,0.0342414,0.258569,0.000172563,0.00163939
66.2217,66.1874,0.0342797,0.256789,0.000171374,0.00163942
66.6807,66.6464,0.0343182,0.25502,0.000170194,0.00163944
67.1429,67.1085,0.0343569,0.253265,0.000169023,0.00163947
67.6083,67.5739,0.0343959,0.251521,0.000167859,0.0016395
68.0769,68.0425,0.0344351,0.249789,0.000166703,0.00163952
68.5488,68.5143,0.0344745,0.248069,0.000165555,0.00163955
69.024,68.9895,0.0345141,0.246361,0.000164415,0.00163958
69.5024,69.4679,0.0345539,0.244665,0.000163283,0.00163961
69.9842,69.9496,0.034594,0.24298,0.000162159,0.00163964
70.4693,70.4347,0.0346343,0.241307,0.000161042,0.00163967
70.9578,70.9231,0.0346748,0.239645,0.000159933,0.0016397
71.4496,71.4149,0.0347156,0.237995,0.000158832,0.00163973
71.9449,71.9101,0.0347566,0.236357,0.000157739,0.00163976
72.4436,72.4088,0.0347978,0.234729,0.000156653,0.00163979
72.9458,72.9109,0.0348393,0.233113,0.000155574,0.00163982
73.4514,73.4165,0.034881,0.231508,0.000154503,0.00163986
73.9605,73.9256,0.0349229,0.229914,0.000153439,0.00163989
74.4732,74.4382,0.0349651,0.228331,0.000152382,0.00163992
74.9894,74.9544,0.0350075,0.226759,0.000151333,0.00163996
75.5092,75.4742,0.0350501,0.225198,0.000150291,0.00164
76.0326,75.9975,0.035093,0.223647,0.000149257,0.00164003
76.5597,76.5245,0.0351362,0.222107,0.000148229,0.00164007
77.0903,77.0552,0.0351796,0.220578,0.000147208,0.00164011
77.6247,77.5895,0.0352233,0.219059,0.000146195,0.00164015
78.1628,78.1275,0.0352672,0.217551,0.000145188,0.00164018
78.7046,78.6693,0.0353113,0.216053,0.000144188,0.00164022
79.2501,79.2148,0.0353558,0.214565,0.000143196,0.00164027
79.7995,79.7641,0.0354005,0.213088,0.00014221,0.00164031
80.3526,80.3172,0.0354454,0.211621,0.000141231,0.00164035
80.9096,80.8741,0.0354906,0.210164,0.000140258,0.00164039
81.4704,81.4349,0.0355361,0.208717,0.000139292,0.00164044
82.0352,81.9996,0.0355818,0.20728,0.000138333,0.00164048
82.6038,82.5682,0.0356279,0.205853,0.000137381,0.00164053
83.1764,83.1407,0.0356742,0.204435,0.000136435,0.00164058
83.7529,83.7172,0.0357207,0.203028,0.000135496,0.00164063
84.3335,84.2977,0.0357675,0.20163,0.000134563,0.00164068
84.918,84.8822,0.0358147,0.200242,0.000133636,0.00164073
85.5067,85.4708,0.0358621,0.198863,0.000132716,0.00164078
86.0994,86.0635,0.0359097,0.197494,0.000131802,0.00164083
86.6962,86.6602,0.0359577,0.196134,0.000130895,0.00164089
87.2971,87.2611,0.036006,0.194784,0.000129994,0.00164094
87.9023,87.8662,0.0360545,0.193442,0.000129099,0.001641
88.5116,88.4755,0.0361033,0.192111,0.00012821,0.00164106
89.1251,89.0889,0.0361525,0.190788,0.000127327,0.00164112
89.7429,89.7067,0.0362019,0.189474,0.00012645,0.00164118
90.3649,90.3287,0.0362516,0.18817,0.00012558,0.00164124
90.9913,90.955,0.0363016,0.186874,0.000124715,0.0016413
91.622,91.5857,0.0363519,0.185588,0.000123856,0.00164137
92.2571,92.2207,0.0364026,0.18431,0.000123004,0.00164144
92.8966,92.8602,0.0364535,0.183041,0.000122157,0.00164151
93.5406,93.5041,0.0365047,0.181781,0.000121316,0.00164158
94.189,94.1524,0.0365563,0.180529,0.00012048,0.00164165
94.8418,94.8052,0.0366082,0.179286,0.000119651,0.00164172
95.4993,95.4626,0.0366603,0.178052,0.000118827,0.0016418
96.1612,96.1245,0.0367128,0.176826,0.000118009,0.00164188
96.8278,96.791,0.0367657,0.175608,0.000117197,0.00164196
97.499,97.4621,0.0368188,0.174399,0.00011639,0.00164204
98.1748,98.1379,0.0368723,0.173198,0.000115588,0.00164212
98.8553,98.8184,0.0369261,0.172006,0.000114792,0.00164221
99.5405,99.5036,0.0369802,0.170822,0.000114002,0.0016423
100.231,100.193,0.0370347,0.169646,0.000113217,0.00164239
100.925,100.888,0.0370895,0.168478,0.000112438,0.00164248
101.625,101.588,0.0371446,0.167318,0.000111664,0.00164257
102.329,102.292,0.0372001,0.166166,0.000110895,0.00164267
103.039,103.001,0.037256,0.165022,0.000110131,0.00164277
103.753,103.716,0.0373121,0.163885,0.000109373,0.00164287
104.472,104.435,0.0373687,0.162757,0.00010862,0.00164298
105.196,105.159,0.0374255,0.161637,0.000107872,0.00164309
105.925,105.888,0.0374828,0.160524,0.000107129,0.0016432
106.66,106.622,0.0375404,0.159419,0.000106392,0.00164331
107.399,107.361,0.0375983,0.158321,0.000105659,0.00164343
108.143,108.106,0.0376566,0.157231,0.000104932,0.00164354
108.893,108.855,0.0377153,0.156148,0.000104209,0.00164367
109.648,109.61,0.0377743,0.155073,0.000103492,0.00164379
110.408,110.37,0.0378338,0.154006,0.000102779,0.00164392
111.173,111.135,0.0378936,0.152945,0.000102072,0.00164406
111.944,111.906,0.0379537,0.151892,0.000101369,0.00164419
112.72,112.682,0.0380143,0.150847,0.000100671,0.00164433
113.501,113.463,0.0380752,0.149808,9.9978e-05,0.00164447
114.288,114.25,0.0381365,0.148777,9.92897e-05,0.00164462
115.08,115.042,0.0381982,0.147752,9.86061e-05,0.00164477
115.878,115.839,0.0382603,0.146735,9.79272e-05,0.00164493
116.681,116.643,0.0383228,0.145725,9.7253e-05,0.00164509
117.49,117.451,0.0383857,0.144722,9.65834e-05,0.00164525
118.304,118.266,0.038449,0.143725,9.59185e-05,0.00164542
119.124,119.086,0.0385127,0.142736,9.52581e-05,0.00164559
119.95,119.911,0.0385768,0.141753,9.46023e-05,0.00164577
120.781,120.743,0.0386413,0.140777,9.39509e-05,0.00164595
121.619,121.58,0.0387062,0.139808,9.33041e-05,0.00164613
122.462,122.423,0.0387715,0.138845,9.26617e-05,0.00164632
123.31,123.272,0.0388373,0.137889,9.20238e-05,0.00164652
124.165,124.126,0.0389034,0.13694,9.13902e-05,0.00164672
125.026,124.987,0.03897,0.135997,9.0761e-05,0.00164693
125.893,125.854,0.0390371,0.135061,9.01361e-05,0.00164714
126.765,126.726,0.0391045,0.134131,8.95156e-05,0.00164736
127.644,127.605,0.0391724,0.133208,8.88993e-05,0.00164759
128.529,128.489,0.0392408,0.13229,8.82872e-05,0.00164782
129.42,129.38,0.0393095,0.13138,8.76794e-05,0.00164805
130.317,130.277,0.0393788,0.130475,8.70757e-05,0.0016483
131.22,131.181,0.0394484,0.129577,8.64762e-05,0.00164855
132.13,132.09,0.0395186,0.128685,8.58809e-05,0.0016488
133.045,133.006,0.0395891,0.127799,8.52896e-05,0.00164907
133.968,133.928,0.0396602,0.126919,8.47024e-05,0.00164934
134.896,134.857,0.0397317,0.126045,8.41192e-05,0.00164962
135.831,135.792,0.0398036,0.125177,8.35401e-05,0.0016499
136.773,136.733,0.0398761,0.124316,8.29649e-05,0.00165019
137.721,137.681,0.039949,0.12346,8.23937e-05,0.0016505
138.676,138.636,0.0400224,0.12261,8.18265e-05,0.00165081
139.637,139.597,0.0400962,0.121766,8.12631e-05,0.00165112
140.605,140.565,0.0401706,0.120927,8.07037e-05,0.00165145
141.579,141.539,0.0402454,0.120095,8.01481e-05,0.00165179
142.561,142.52,0.0403208,0.119268,7.95963e-05,0.00165213
143.549,143.509,0.0403966,0.118447,7.90483e-05,0.00165249
144.544,144.504,0.0404729,0.117631,7.8504e-05,0.00165285
145.546,145.505,0.0405497,0.116821,7.79636e-05,0.00165322
146.555,146.514,0.0406271,0.116017,7.74268e-05,0.00165361
147.571,147.53,0.0407049,0.115218,7.68938e-05,0.001654
148.594,148.553,0.0407833,0.114425,7.63644e-05,0.00165441
149.624,149.583,0.0408621,0.113637,7.58386e-05,0.00165483
150.661,150.62,0.0409415,0.112855,7.53165e-05,0.00165525
151.705,151.664,0.0410215,0.112078,7.4798e-05,0.00165569
152.757,152.716,0.0411019,0.111306,7.4283e-05,0.00165615
153.815,153.774,0.0411829,0.11054,7.37716e-05,0.00165661
154.882,154.84,0.0412644,0.109779,7.32637e-05,0.00165709
155.955,155.914,0.0413465,0.109023,7.27593e-05,0.00165758
157.036,156.995,0.0414291,0.108273,7.22584e-05,0.00165808
158.125,158.083,0.0415123,0.107527,7.17609e-05,0.0016586
159.221,159.179,0.041596,0.106787,7.12669e-05,0.00165913
160.325,160.283,0.0416803,0.106052,7.07762e-05,0.00165968
161.436,161.394,0.0417652,0.105322,7.0289e-05,0.00166024
162.555,162.513,0.0418506,0.104597,6.98051e-05,0.00166082
163.682,163.64,0.0419366,0.103877,6.93245e-05,0.00166141
164.816,164.774,0.0420232,0.103161,6.88472e-05,0.00166202
165.959,165.917,0.0421103,0.102451,6.83732e-05,0.00166264
167.109,167.067,0.042198,0.101746,6.79025e-05,0.00166328
168.267,168.225,0.0422864,0.101045,6.7435e-05,0.00166394
169.434,169.391,0.0423753,0.10035,6.69708e-05,0.00166462
170.608,170.566,0.0424648,0.0996589,6.65097e-05,0.00166532
171.791,171.748,0.0425549,0.0989728,6.60518e-05,0.00166603
172.982,172.939,0.0426457,0.0982914,6.55971e-05,0.00166677
174.181,174.138,0.042737,0.0976147,6.51455e-05,0.00166752
175.388,175.345,0.042829,0.0969426,6.4697e-05,0.0016683
176.604,176.561,0.0429216,0.0962752,6.42516e-05,0.0016691
177.828,177.785,0.0430148,0.0956124,6.38092e-05,0.00166992
179.061,179.017,0.0431086,0.0949542,6.33699e-05,0.00167076
180.302,180.259,0.0432031,0.0943005,6.29336e-05,0.00167162
181.552,181.508,0.0432983,0.0936513,6.25004e-05,0.00167251
182.81,182.767,0.043394,0.0930065,6.20701e-05,0.00167342
184.077,184.034,0.0434905,0.0923662,6.16428e-05,0.00167436
185.353,185.31,0.0435875,0.0917303,6.12184e-05,0.00167533
186.638,186.594,0.0436853,0.0910988,6.07969e-05,0.00167631
187.932,187.888,0.0437837,0.0904716,6.03784e-05,0.00167733
189.234,189.19,0.0438828,0.0898488,5.99627e-05,0.00167838
190.546,190.502,0.0439826,0.0892302,5.95499e-05,0.00167945
191.867,191.823,0.044083,0.0886159,5.91399e-05,0.00168055
193.197,193.153,0.0441841,0.0880058,5.87328e-05,0.00168168
194.536,194.492,0.044286,0.0874,5.83284e-05,0.00168284
195.884,195.84,0.0443885,0.0867982,5.79268e-05,0.00168404
197.242,197.198,0.0444917,0.0862007,5.75281e-05,0.00168526
198.609,198.565,0.0445957,0.0856072,5.7132e-05,0.00168652
199.986,199.941,0.0447003,0.0850179,5.67387e-05,0.00168782
201.372,201.328,0.0448057,0.0844326,5.63481e-05,0.00168915
202.768,202.723,0.0449118,0.0838513,5.59601e-05,0.00169051
204.174,204.129,0.0450186,0.083274,5.55749e-05,0.00169192
205.589,205.544,0.0451262,0.0827008,5.51923e-05,0.00169336
207.014,206.969,0.0452345,0.0821314,5.48123e-05,0.00169484
208.449,208.404,0.0453436,0.081566,5.4435e-05,0.00169635
209.894,209.849,0.0454534,0.0810044,5.40602e-05,0.00169791
211.349,211.303,0.045564,0.0804468,5.3688e-05,0.00169952
212.814,212.768,0.0456753,0.0798929,5.33184e-05,0.00170116
214.289,214.243,0.0457875,0.0793429,5.29513e-05,0.00170285
215.774,215.729,0.0459004,0.0787967,5.25868e-05,0.00170459
217.27,217.224,0.046014,0.0782542,5.22248e-05,0.00170637
218.776,218.73,0.0461285,0.0777155,5.18652e-05,0.0017082
220.293,220.246,0.0462438,0.0771804,5.15082e-05,0.00171008
221.82,221.773,0.0463599,0.0766491,5.11536e-05,0.00171201
223.357,223.311,0.0464767,0.0761214,5.08014e-05,0.00171399
224.905,224.859,0.0465944,0.0755974,5.04517e-05,0.00171603
226.464,226.418,0.0467129,0.0750769,5.01043e-05,0.00171811
228.034,227.987,0.0468323,0.0745601,4.97594e-05,0.00172026
229.615,229.568,0.0469525,0.0740468,4.94168e-05,0.00172246
231.206,231.159,0.0470735,0.073537,4.90766e-05,0.00172472
232.809,232.762,0.0471953,0.0730307,4.87388e-05,0.00172704
234.423,234.376,0.047318,0.072528,4.84032e-05,0.00172942
236.048,236,0.0474416,0.0720287,4.807e-05,0.00173187
237.684,237.636,0.0475661,0.0715328,4.77391e-05,0.00173438
239.332,239.284,0.0476914,0.0710403,4.74104e-05,0.00173696
240.991,240.943,0.0478176,0.0705513,4.7084e-05,0.0017396
242.661,242.613,0.0479446,0.0700656,4.67599e-05,0.00174232
244.343,244.295,0.0480726,0.0695832,4.6438e-05,0.0017451
246.037,245.989,0.0482015,0.0691042,4.61183e-05,0.00174796
247.742,247.694,0.0483313,0.0686284,4.58008e-05,0.0017509
249.459,249.411,0.048462,0.068156,4.54855e-05,0.00175391
251.189,251.14,0.0485936,0.0676867,4.51723e-05,0.001757
252.93,252.881,0.0487261,0.0672208,4.48613e-05,0.00176017
254.683,254.634,0.0488596,0.066758,4.45525e-05,0.00176342
256.448,256.399,0.048994,0.0662984,4.42458e-05,0.00176676
258.226,258.177,0.0491294,0.065842,4.39412e-05,0.00177019
260.016,259.967,0.0492657,0.0653887,4.36387e-05,0.0017737
261.818,261.769,0.049403,0.0649386,4.33382e-05,0.00177731
263.633,263.584,0.0495413,0.0644915,4.30399e-05,0.00178101
265.461,265.411,0.0496806,0.0640475,4.27436e-05,0.00178481
267.301,267.251,0.0498208,0.0636066,4.24493e-05,0.0017887
269.153,269.104,0.049962,0.0631687,4.21571e-05,0.00179269
271.019,270.969,0.0501043,0.0627338,4.18669e-05,0.00179679
272.898,272.848,0.0502475,0.0623019,4.15786e-05,0.00180099
274.789,274.739,0.0503918,0.061873,4.12924e-05,0.0018053
276.694,276.644,0.050537,0.0614471,4.10081e-05,0.00180971
278.612,278.561,0.0506834,0.0610241,4.07258e-05,0.00181425
280.543,280.493,0.0508307,0.060604,4.04455e-05,0.00181889
282.488,282.437,0.0509791,0.0601867,4.0167e-05,0.00182365
284.446,284.395,0.0511286,0.0597724,3.98905e-05,0.00182854
286.418,286.367,0.0512791,0.0593609,3.96159e-05,0.00183355
288.403,288.352,0.0514307,0.0589522,3.93431e-05,0.00183868
290.402,290.351,0.0515834,0.0585464,3.90723e-05,0.00184394
292.415,292.364,0.0517372,0.0581434,3.88033e-05,0.00184934
294.442,294.39,0.0518921,0.0577431,3.85362e-05,0.00185486
296.483,296.431,0.0520481,0.0573456,3.82709e-05,0.00186053
298.538,298.486,0.0522052,0.0569508,3.80074e-05,0.00186634
300.608,300.555,0.0523634,0.0565587,3.77458e-05,0.00187229
302.691,302.639,0.0525228,0.0561693,3.74859e-05,0.00187839
304.789,304.737,0.0526833,0.0557827,3.72278e-05,0.00188463
306.902,306.849,0.0528449,0.0553986,3.69715e-05,0.00189104
309.03,308.977,0.0530077,0.0550172,3.6717e-05,0.00189759
311.172,311.118,0.0531717,0.0546385,3.64643e-05,0.00190431
313.329,313.275,0.0533369,0.0542623,3.62132e-05,0.00191119
315.5,315.447,0.0535032,0.0538888,3.59639e-05,0.00191824
317.687,317.634,0.0536708,0.0535178,3.57163e-05,0.00192546
319.89,319.836,0.0538395,0.0531494,3.54705e-05,0.00193286
322.107,322.053,0.0540094,0.0527835,3.52263e-05,0.00194043
324.34,324.285,0.0541806,0.0524201,3.49838e-05,0.00194818
326.588,326.533,0.054353,0.0520592,3.47429e-05,0.00195612
328.852,328.797,0.0545267,0.0517008,3.45037e-05,0.00196425
331.131,331.076,0.0547016,0.0513449,3.42662e-05,0.00197257
333.426,333.372,0.0548777,0.0509914,3.40303e-05,0.00198108
335.738,335.683,0.0550552,0.0506404,3.3796e-05,0.0019898
338.065,338.01,0.0552339,0.0502918,3.35634e-05,0.00199872
340.408,340.353,0.0554139,0.0499456,3.33323e-05,0.00200785
342.768,342.712,0.0555952,0.0496017,3.31029e-05,0.00201719
345.144,345.088,0.0557778,0.0492603,3.2875e-05,0.00202675
347.536,347.48,0.0559617,0.0489211,3.26486e-05,0.00203653
349.945,349.889,0.056147,0.0485844,3.24239e-05,0.00204654
